#{"t_start": 1704790727.3099277, "env_id": "edge_follow-v0"}
r,l,t
-31.469547,200,8746.577423
-39.828922,200,8900.72726
-37.654224,200,8948.308401
-36.56966,200,9041.055553
-33.226859,200,9089.268467
-29.926286,200,9138.242532
-31.724714,200,9187.094893
-31.104383,200,9235.317446
-30.48421,200,9283.714765
-29.773694,200,9332.955164
-30.996588,200,9381.537264
-34.276421,200,9542.381526
-30.585623,200,9590.618027
-29.436443,200,9638.833461
-33.567435,200,9701.42271
-34.750464,200,9750.377953
-37.565813,200,9798.537482
-36.411009,200,9847.101516
-35.514081,200,9895.41747
-33.724538,200,9944.311903
-32.341696,200,9993.329304
-34.669492,200,10154.38052
-35.751225,200,10203.286419
-33.352262,200,10252.495604
-28.980046,200,10370.525519
-30.696563,200,10419.497195
-35.382536,200,10467.929205
-32.530305,200,10515.79205
-28.664591,200,10565.441395
-31.27252,200,10614.234305
-31.31246,200,10663.001241
-29.105831,200,10824.491508
-30.695889,200,10873.45104
-29.845308,200,10921.843292
-32.498358,200,11094.635161
-30.945486,200,11143.027968
-30.520444,200,11192.017823
-30.764331,200,11241.141597
-36.071224,200,11289.861206
-26.460261,200,11338.191432
-27.154221,200,11386.576834
-22.911446,200,11549.6081
-35.880241,200,11598.573967
-29.976186,200,11647.766626
-32.420309,200,11708.497542
-34.725529,200,11757.166682
-29.188873,200,11806.231968
-32.721987,200,11855.382195
-31.391185,200,11904.89113
-34.630828,200,11953.068088
-35.044254,200,12001.051648
-31.580704,200,12166.722444
-33.321464,200,12215.539561
-33.008583,200,12264.445252
-29.684953,200,12313.301795
-27.505531,200,12465.653344
-34.580516,200,12514.685185
-31.341714,200,12563.270563
-31.01801,200,12611.141176
-33.653682,200,12659.121309
-35.455039,200,12707.177708
-33.323983,200,12865.121759
-31.810841,200,12913.189773
-32.419277,200,12961.781287
-30.232473,200,13011.414915
-26.487336,200,13095.841363
-29.736805,200,13143.433499
-31.0689,200,13192.521227
-31.631772,200,13241.231163
-31.025995,200,13290.544485
-30.098311,200,13339.369269
-30.886824,200,13500.193468
-24.560122,200,13549.312289
-34.202213,200,13598.258647
-28.943529,200,13647.247604
-32.923048,200,13786.435658
-24.772645,200,13834.665119
-29.612238,200,13883.205356
-31.945739,200,13932.45341
-32.470895,200,13980.891752
-28.957177,200,14031.099776
-31.736402,200,14200.309185
-31.908501,200,14248.805968
-30.225287,200,14297.339767
-26.957599,200,14346.000291
-24.112146,200,14471.092372
-36.280743,200,14519.484664
-36.415392,200,14568.203991
-23.486416,200,14617.512368
-34.434216,200,14666.49877
-32.006327,200,14715.535981
-33.21171,200,14875.233544
-28.525414,200,14924.360237
-30.501999,200,14973.176564
-34.98336,200,15020.996679
-31.263396,200,15069.889486
-31.298809,200,15212.20128
-31.149516,200,15260.758998
-30.551611,200,15310.061287
-30.668674,200,15359.581139
-30.941443,200,15407.918958
-31.910034,200,15572.321616
-29.487948,200,15620.93758
-32.231963,200,15669.710481
-27.162937,200,15718.163525
-29.184275,200,15767.281889
-33.063226,200,15873.16848
-25.696586,200,15921.78448
-32.441355,200,15971.341745
-29.805783,200,16020.227052
-25.97266,200,16068.911483
-31.036433,200,16228.305054
-25.227879,200,16277.110519
-31.949864,200,16325.704008
-35.497265,200,16373.324839
-35.666867,200,16422.517534
-29.033966,200,16637.101648
-29.73848,200,16685.807703
-31.119385,200,16735.303216
-26.703307,200,16783.950622
-29.700579,200,16832.805391
-34.729721,200,16998.083414
-25.974575,200,17045.955636
-29.5097,200,17094.564969
-30.867189,200,17142.246981
-32.961766,200,17190.401963
-29.696789,200,17265.960025
-28.234565,200,17314.220396
-28.181983,200,17363.386272
-29.010269,200,17412.208334
-33.55301,200,17459.993196
-27.546953,200,17621.387868
-28.54467,200,17670.499233
-29.751961,200,17719.23703
-35.972273,200,17767.635947
-27.24689,200,17815.213196
-29.956532,200,17863.80561
-31.059384,200,18005.401495
-28.410866,200,18054.285304
-27.6309,200,18102.132631
-27.952043,200,18151.742555
-32.269865,200,18309.552185
-32.567964,200,18357.951398
-26.806571,200,18406.391079
-32.778829,200,18454.343277
-31.410342,200,18503.533032
-32.262824,200,18552.454404
-37.693201,200,18700.806689
-29.482974,200,18750.114299
-31.003809,200,18798.911384
-30.878983,200,18847.837757
-33.598259,200,19011.458568
-27.591088,200,19060.554401
-29.059958,200,19110.268486
-29.112871,200,19158.973429
-26.213852,200,19207.035497
-29.111824,200,19255.666253
-31.265915,200,19355.282968
-25.959114,200,19403.771057
-27.188355,200,19452.69754
-29.179745,200,19501.52522
-27.464336,200,19661.149451
-26.200212,200,19710.748663
-31.354388,200,19759.749992
-28.008218,200,19809.144953
-28.587427,200,19857.702483
-29.404333,200,19906.622625
-26.81838,200,20067.06523
-33.350126,200,20115.581086
-26.772169,200,20164.47042
-31.245263,200,20212.652478
-27.369008,200,20371.445393
-30.073632,200,20419.943339
-29.113642,200,20468.697722
-28.974722,200,20517.093547
-31.996074,200,20566.041315
-31.485626,200,20614.551849
-29.933176,200,20815.209413
-35.026409,200,20863.821224
-25.651447,200,20912.821488
-28.002742,200,20962.849236
-28.449425,200,21126.318948
-29.679917,200,21175.145035
-29.548271,200,21222.885286
-25.745371,200,21271.288459
-31.905072,200,21320.688851
-26.825849,200,21369.074236
-26.010313,200,21418.369696
-30.13046,200,21567.157484
-25.791808,200,21615.491492
-27.934112,200,21663.970054
-30.635349,200,21827.518754
-28.772886,200,21875.422168
-27.201353,200,21924.81349
-24.993439,200,21973.26915
-29.087702,200,22022.304948
-28.545069,200,22070.743131
-31.262619,200,22120.260254
-27.738563,200,22277.754156
-28.302096,200,22325.772311
-26.175114,200,22375.523245
-27.895191,200,22535.397962
-26.304846,200,22583.779232
-28.373685,200,22632.940084
-33.359644,200,22681.766136
-26.413097,200,22730.157163
-28.756314,200,22778.209358
-30.011072,200,22826.664285
-29.807752,200,22883.528303
-27.781318,200,22932.067411
-28.863081,200,22980.177168
-27.912572,200,23141.485254
-27.401656,200,23190.341434
-29.141596,200,23237.944383
-29.370638,200,23287.101408
-30.849362,200,23334.991496
-25.985414,200,23383.694669
-27.094035,200,23432.20925
-26.110327,200,23516.631838
-27.94376,200,23565.940673
-27.985473,200,23615.459196
-24.852593,200,23782.994323
-26.182056,200,23831.945278
-28.918524,200,23880.605328
-26.717181,200,23928.597521
-29.755811,200,23976.981682
-27.641161,200,24025.669455
-28.841099,200,24074.80689
-32.932459,200,24123.956914
-35.098299,200,24273.847398
-27.774231,200,24322.33908
-27.142666,200,24487.883299
-33.497572,200,24537.300275
-26.556465,200,24586.248716
-22.66522,200,24634.91732
-30.277786,200,24682.865329
-24.552736,200,24731.938524
-27.890969,200,24780.516166
-27.651916,200,24828.789963
-32.775728,200,25006.005289
-32.575869,200,25054.90432
-30.848234,200,25220.149555
-28.87605,200,25268.418039
-29.33241,200,25317.29888
-26.791102,200,25366.429392
-26.541803,200,25414.739545
-32.317081,200,25463.689309
-31.083499,200,25513.231698
-28.399979,200,25561.909359
-25.81827,200,25648.051844
-28.555476,200,25696.897634
-28.741713,200,25861.431073
-25.96054,200,25910.306927
-30.756144,200,25959.299827
-28.206206,200,26007.45804
-28.026647,200,26056.149218
-26.914868,200,26104.656377
-24.370615,200,26153.225144
-27.128554,200,26201.869336
-30.637409,200,26422.623884
-26.127403,200,26471.049195
-27.366334,200,26629.710614
-27.721967,200,26678.748307
-27.239071,200,26727.493384
-23.501253,200,26777.459953
-23.472921,200,26825.927636
-24.503974,200,26874.915859
-30.430856,200,26923.519681
-25.990313,200,26972.065686
-28.729867,200,27020.278607
-28.115117,200,27133.997501
-33.92376,200,27295.897439
-29.54951,200,27344.988795
-25.219768,200,27394.53808
-29.573178,200,27442.826633
-27.407962,200,27491.623814
-26.497831,200,27540.932251
-26.62485,200,27589.737533
-28.934098,200,27638.439531
-24.134622,200,27687.495118
-24.857192,200,27793.041499
-34.045982,200,27955.577811
-28.651245,200,28004.413329
-29.095612,200,28053.132462
-30.594732,200,28101.741587
-25.378676,200,28151.184433
-27.289576,200,28200.195605
-26.013749,200,28249.136015
-26.78762,200,28297.99748
-31.5243,200,28346.661546
-27.071523,200,28578.031937
-25.287019,200,28743.965989
-28.386917,200,28792.314729
-27.410792,200,28840.396185
-27.307613,200,28889.917412
-28.58946,200,28938.609009
-27.512637,200,28987.096544
-34.308596,200,29035.768717
-30.556037,200,29084.711575
-26.829326,200,29132.770335
-29.093649,200,29343.232793
-35.994251,200,29502.491272
-30.99122,200,29550.591366
-28.40013,200,29598.717352
-27.062987,200,29647.167517
-31.942355,200,29695.759702
-30.800333,200,29744.202111
-29.877245,200,29792.656843
-24.96769,200,29841.625317
-32.695798,200,29890.321417
-26.459776,200,29939.320576
-34.026903,200,30180.14026
-24.862389,200,30229.284919
-25.143242,200,30278.01761
-34.431997,200,30327.023563
-26.324149,200,30375.813403
-28.964061,200,30425.504315
-24.557677,200,30474.624754
-25.150344,200,30524.095538
-25.476583,200,30572.242036
-31.048679,200,30621.72374
-30.512321,200,30967.584915
-24.665213,200,31016.803712
-30.282864,200,31065.257371
-27.365675,200,31113.872096
-30.035787,200,31163.569314
-21.657488,200,31212.998893
-28.718344,200,31261.350648
-23.697042,200,31310.751944
-31.187674,200,31360.833097
-33.288715,200,31408.57439
-32.256271,200,31652.49389
-25.631829,200,31701.733565
-28.507599,200,31749.699913
-27.008916,200,31797.177292
-26.252678,200,31846.121087
-24.48338,200,31895.520867
-27.778531,200,31945.10236
-27.633948,200,31993.835024
-25.653763,200,32042.029524
-28.641784,200,32090.420422
-22.852966,200,32288.565008
-24.263325,200,32337.449616
-24.450366,200,32386.170884
-24.746142,200,32434.640286
-30.755175,200,32484.06127
-30.842116,200,32533.402313
-28.628713,200,32582.623194
-31.079831,200,32631.24848
-31.224419,200,32679.61857
-27.788921,200,32727.976265
-26.213514,200,32891.232893
-29.975074,200,32950.293172
-23.857616,200,32999.553236
-31.712631,200,33048.199914
-23.112419,200,33097.155263
-28.889726,200,33145.865918
-23.657864,200,33193.793405
-25.594526,200,33242.202282
-27.537442,200,33290.73321
-23.858344,200,33338.346884
-27.194333,200,33502.866839
-26.493254,200,33555.699915
-28.483125,200,33603.621551
-28.17607,200,33652.631964
-28.755072,200,33700.850951
-26.411036,200,33749.811582
-30.950464,200,33798.03615
-24.796927,200,33846.494986
-26.398377,200,33895.177696
-26.877402,200,33943.728381
-31.519447,200,34108.674909
-27.404208,200,34168.736734
-27.829191,200,34217.653346
-25.969205,200,34266.820975
-25.827414,200,34316.269355
-30.019092,200,34367.101713
-30.401713,200,34416.721836
-31.222541,200,34464.625133
-31.308017,200,34513.497277
-29.026289,200,34563.428022
-32.235937,200,34726.738151
-27.007213,200,34920.129558
-27.208308,200,34969.861543
-24.779816,200,35018.430003
-31.505862,200,35066.982857
-25.926418,200,35116.025242
-28.882056,200,35165.333681
-29.529455,200,35214.353604
-27.852573,200,35263.004841
-26.689115,200,35312.181077
-32.812883,200,35477.827326
-29.399328,200,35527.085146
-25.533011,200,35610.604446
-24.352319,200,35659.415725
-24.380561,200,35707.822515
-26.599004,200,35757.135337
-27.065317,200,35805.778987
-27.132615,200,35855.40487
-24.026586,200,35904.779148
-31.770806,200,35953.789553
-27.917198,200,36118.061298
-27.717795,200,36166.753166
-22.602892,200,36406.674272
-22.983586,200,36455.568087
-30.034651,200,36504.327066
-27.691458,200,36553.187523
-28.327285,200,36602.272791
-33.698762,200,36650.799716
-28.628089,200,36699.257324
-29.214602,200,36747.849365
-29.662929,200,36910.945839
-24.464261,200,36958.830256
-34.558987,200,37037.392171
-27.88764,200,37087.543041
-23.550442,200,37136.086263
-24.321128,200,37185.405599
-33.016703,200,37235.343817
-28.819233,200,37284.842469
-28.758578,200,37333.261245
-28.123473,200,37382.027561
-28.857537,200,37548.604808
-22.670274,200,37596.929419
-24.909004,200,37677.289711
-37.046821,200,37725.841007
-27.129614,200,37774.30532
-27.826696,200,37821.560519
-27.943574,200,37870.63426
-28.510009,200,37918.823923
-29.271735,200,37967.883669
-26.84875,200,38016.185478
-24.939938,200,38180.07924
-27.987433,200,38228.784097
-23.332187,200,38356.138926
-29.825191,200,38404.49615
-29.364767,200,38452.855354
-28.450702,200,38501.640884
-32.370355,200,38550.468657
-29.118166,200,38598.686971
-30.593206,200,38648.075106
-31.963817,200,38696.877506
-24.563675,200,38857.960427
-29.148917,200,38906.931658
-30.27267,200,38955.553633
-28.289373,200,39139.617399
-29.738307,200,39188.36729
-24.501056,200,39236.198509
-30.21071,200,39285.595247
-29.336179,200,39334.434474
-24.701279,200,39383.13776
-24.160365,200,39431.929481
-30.401935,200,39592.492841
-31.408382,200,39641.534208
-28.263711,200,39690.191828
-29.972897,200,39866.668497
-26.558624,200,39915.812293
-30.497004,200,39965.317477
-30.62009,200,40013.575793
-29.583441,200,40061.986821
-27.55788,200,40110.324556
-31.339861,200,40158.62963
-25.355452,200,40319.957201
-26.652083,200,40368.643975
-23.229821,200,40417.605166
-23.039578,200,40491.576662
-26.212147,200,40540.592742
-25.395297,200,40589.373572
-21.986009,200,40638.010058
-33.119009,200,40686.057647
-25.404087,200,40735.101293
-25.004684,200,40783.978557
-28.89916,200,40941.720643
-22.861635,200,40991.421468
-22.718081,200,41040.202893
-25.646804,200,41097.581732
-24.781891,200,41146.076096
-25.367113,200,41194.52765
-31.055411,200,41243.503983
-25.884855,200,41293.109251
-24.190768,200,41342.269198
-32.8937,200,41392.853003
-28.22376,200,41558.386025
-25.222839,200,41607.501651
-24.872461,200,41656.644813
-25.913088,200,41705.641863
-28.442629,200,41780.997417
-26.94206,200,41829.828195
-30.889977,200,41879.265469
-29.087247,200,41927.555753
-26.723251,200,41976.028392
-29.745262,200,42024.824644
-26.089236,200,42185.311188
-28.87966,200,42234.085416
-25.171767,200,42283.562169
-23.085484,200,42332.20122
-22.546252,200,42396.975139
-29.566755,200,42445.258045
-24.207793,200,42494.895548
-25.892006,200,42543.775111
-26.965041,200,42592.513844
-29.284752,200,42641.633185
-27.0763,200,42802.696427
-22.315024,200,42850.773279
-25.479705,200,42900.097483
-22.537389,200,42949.26135
-28.707898,200,43026.15226
-25.157062,200,43074.783332
-32.01631,200,43123.771686
-29.658366,200,43172.492046
-29.444848,200,43221.39076
-26.660487,200,43270.551448
-23.248815,200,43436.050865
-26.21383,200,43484.240901
-28.03225,200,43532.569374
-28.935749,200,43581.045364
-30.494961,200,43821.356256
-31.986129,200,43869.752467
-30.713632,200,43918.890236
-23.409078,200,43968.042331
-23.683398,200,44016.337694
-23.713952,200,44065.362168
-25.870298,200,44232.105238
-25.464479,200,44281.177402
-30.686677,200,44329.928299
-20.976431,200,44378.807757
-27.109022,200,44427.614451
-31.43878,200,44585.133368
-29.147415,200,44633.366848
-30.281144,200,44682.036332
-23.075612,200,44729.954089
-23.573382,200,44779.045728
-27.734182,200,44935.490618
-26.996087,200,44984.70669
-28.148508,200,45033.49359
-23.357827,200,45081.479193
-26.023776,200,45131.006329
-26.822472,200,45259.168378
-31.038606,200,45307.757776
-27.960496,200,45357.28588
-30.429021,200,45405.791696
-21.178608,200,45455.251678
-29.859288,200,45608.446831
-23.876655,200,45657.393218
-28.34255,200,45706.5369
-28.956107,200,45755.936923
-28.118933,200,45804.310758
-30.049819,200,45909.902811
-27.841732,200,45958.041511
-25.10977,200,46006.989594
-28.795999,200,46055.781448
-30.537863,200,46104.393538
-22.759375,200,46266.683741
-23.846088,200,46315.174492
-24.64394,200,46362.399571
-28.809707,200,46411.401909
-30.015073,200,46460.409563
-24.141543,200,46523.774134
-28.369729,200,46572.070002
-31.223759,200,46619.923035
-25.543569,200,46669.532092
-21.912978,200,46718.373881
-22.101004,200,46880.965639
-29.434318,200,46929.433568
-29.841538,200,46978.789991
-33.022297,200,47027.393268
-23.532139,200,47076.981393
-30.352088,200,47125.762717
-28.869789,200,47290.209696
-32.096588,200,47338.007692
-23.5995,200,47387.041945
-22.801386,200,47435.292964
-24.88366,200,47596.685401
-30.287197,200,47644.89223
-24.509696,200,47693.742528
-35.464891,200,47742.623425
-26.54766,200,47791.382058
-29.144742,200,47840.451582
-24.129988,200,47936.103418
-31.651241,200,47984.953234
-29.297638,200,48033.978966
-23.338665,200,48084.234588
-26.638464,200,48251.343576
-28.923799,200,48300.410347
-27.688058,200,48348.672788
-24.752885,200,48396.947923
-25.580952,200,48446.211218
-26.023339,200,48494.87285
-23.390876,200,48642.077533
-29.24825,200,48691.064187
-29.766375,200,48740.478781
-26.260107,200,48789.499671
-24.919453,200,48954.881958
-29.473135,200,49004.301792
-29.667891,200,49052.385688
-25.792395,200,49100.933578
-31.934091,200,49149.573226
-27.822747,200,49197.589532
-25.53165,200,49420.641572
-29.459077,200,49470.309505
-27.66494,200,49519.278503
-27.571597,200,49568.01169
-28.177587,200,49728.277229
-29.072287,200,49776.357512
-29.688773,200,49825.197473
-24.014285,200,49873.887543
-23.967035,200,49922.801291
-30.75636,200,49970.822575
-24.401483,200,50019.837425
-28.430626,200,50166.450447
-25.477049,200,50214.977387
-26.741483,200,50263.567821
-28.959262,200,50431.851074
-28.155959,200,50481.329054
-24.818223,200,50529.666886
-28.683711,200,50578.828048
-29.17993,200,50627.991606
-32.034545,200,50677.869781
-23.629654,200,50726.648577
-23.242039,200,50791.621318
-23.682102,200,50840.417518
-28.531639,200,50888.559478
-26.259159,200,51051.613986
-23.673333,200,51100.531128
-30.035676,200,51149.160399
-28.36322,200,51198.161415
-28.301596,200,51246.81779
-26.487964,200,51296.363391
-31.803385,200,51345.491227
-28.950652,200,51403.227366
-23.080998,200,51451.411225
-25.490028,200,51499.70919
-26.735073,200,51656.736852
-28.024065,200,51706.149294
-28.399113,200,51755.067696
-27.862335,200,51803.326723
-24.012385,200,51852.390634
-31.510573,200,51901.027698
-28.651447,200,51950.705986
-24.579247,200,52040.487825
-29.513304,200,52089.700782
-26.049192,200,52138.149221
-28.957549,200,52296.496059
-24.228118,200,52345.521246
-25.87299,200,52395.212437
-23.209714,200,52443.909271
-30.003373,200,52492.595191
-29.60599,200,52541.763208
-30.102397,200,52589.759831
-25.097565,200,52637.498715
-30.666092,200,52768.454751
-23.517319,200,52817.571927
-23.422421,200,52972.291883
-24.155841,200,53020.380301
-32.402523,200,53068.944709
-24.606479,200,53118.230254
-27.654062,200,53166.490124
-30.346192,200,53214.717269
-25.496792,200,53264.249169
-28.49219,200,53312.62303
-25.534018,200,53535.454731
-29.197807,200,53584.193925
-23.41233,200,53746.124995
-26.680028,200,53794.927275
-29.924602,200,53844.221665
-27.190276,200,53893.334639
-25.790467,200,53941.566621
-32.251667,200,53990.661297
-26.070432,200,54040.041552
-32.603135,200,54088.629085
-25.901171,200,54156.913578
-23.042587,200,54205.762496
-26.472051,200,54365.810155
-23.385921,200,54414.875437
-27.293718,200,54464.566809
-19.830496,200,54513.609383
-24.849222,200,54562.040288
-21.384893,200,54610.812149
-22.565851,200,54659.331845
-22.798286,200,54708.274978
-26.114815,200,54948.645112
-30.921193,200,54998.623987
-20.885565,200,55154.837902
-24.780612,200,55203.822536
-23.629593,200,55251.885764
-23.767848,200,55300.386827
-27.466535,200,55349.337659
-21.472086,200,55398.054461
-35.25542,200,55447.405267
-24.525728,200,55497.153212
-27.183601,200,55683.775685
-30.921751,200,55732.965345
-22.357319,200,55892.418179
-29.250345,200,55941.983159
-31.602229,200,55990.012792
-23.017339,200,56038.633243
-25.718734,200,56086.823531
-30.251978,200,56136.168231
-30.67027,200,56184.737272
-23.628897,200,56233.441053
-26.02907,200,56282.449507
-23.370074,200,56396.129566
-22.82081,200,56555.445253
-25.80081,200,56603.449993
-25.057018,200,56653.257385
-21.344763,200,56702.606
-20.422283,200,56751.119969
-21.771815,200,56801.434603
-26.626078,200,56849.71191
-21.249294,200,56898.792127
-26.881086,200,56948.002639
-27.055642,200,57035.11308
-28.194813,200,57200.725656
-22.405489,200,57249.681973
-25.71542,200,57298.314701
-19.107638,200,57347.284813
-28.14654,200,57396.696159
-27.107224,200,57445.827845
-23.466967,200,57494.49302
-25.030137,200,57542.915198
-27.818889,200,57592.433404
-24.884423,200,57652.626699
-23.098422,200,57815.351289
-25.09315,200,57864.503027
-23.776401,200,57912.358627
-28.751796,200,57960.873308
-30.410594,200,58008.920338
-18.460667,200,58058.026798
-22.468359,200,58107.965709
-27.760134,200,58156.892885
-24.971954,200,58205.238489
-26.715983,200,58422.83202
-26.906587,200,58581.854688
-34.264847,200,58631.282185
-25.709854,200,58680.025898
-23.04264,200,58728.521347
-31.077662,200,58777.366108
-27.780916,200,58825.764497
-22.678378,200,58874.487337
-18.511082,199,58923.506398
-22.680483,200,58971.824505
-28.015737,200,59020.29586
-28.017606,200,59280.137651
-23.54349,200,59328.813587
-29.62342,200,59377.963673
-30.604354,200,59425.627021
-28.876849,200,59474.899457
-21.746828,200,59523.741695
-24.198344,200,59572.476727
-26.498242,200,59621.004085
-20.371819,200,59669.849518
-29.239664,200,59718.685704
-22.153174,200,59922.51325
-30.190983,200,59970.805662
-28.278422,200,60019.0952
-19.672683,200,60067.718432
-26.659746,200,60116.256634
-21.679483,200,60164.950207
-24.029403,200,60214.058461
-27.204297,200,60263.087257
-22.552758,200,60312.425991
-28.782939,200,60361.726409
-20.068708,200,60536.721068
-26.207103,200,60584.889403
-29.560249,200,60634.268303
-26.676894,200,60683.001649
-26.011759,200,60731.215127
-26.968554,200,60780.532123
-20.24084,200,60828.8486
-26.057723,200,60878.017545
-23.360997,200,60926.806398
-19.589899,200,60975.272447
-28.1216,200,61179.681445
-30.488202,200,61228.056237
-28.045355,200,61276.002307
-35.083589,200,61324.51651
-26.242799,200,61373.017406
-26.199868,200,61422.390886
-29.90677,200,61470.921669
-30.858459,200,61519.678325
-27.028718,200,61570.176186
-27.835196,200,61619.235362
-20.990621,200,61783.258664
-29.357567,200,61872.342193
-30.050627,200,61921.381318
-30.336475,200,61969.501217
-25.633413,200,62019.002871
-26.678055,200,62068.011178
-22.625251,200,62116.551447
-29.132788,200,62165.123318
-21.646296,200,62214.47983
-26.163553,200,62264.635537
-24.005101,200,62426.782658
-25.158853,200,62657.609342
-21.945678,200,62706.70777
-24.661223,200,62755.300962
-24.566629,200,62804.540642
-22.588929,200,62852.362926
-31.120756,200,62900.412065
-30.394565,200,62949.58125
-33.358688,200,62998.178342
-29.16639,200,63046.765478
-21.413224,200,63209.71657
-29.070349,200,63268.284644
-26.387229,200,63317.062872
-26.733264,200,63365.907948
-25.357793,200,63414.289682
-27.463548,200,63463.423104
-31.383827,200,63511.68108
-22.35318,200,63560.965506
-29.340027,200,63609.038382
-33.930232,200,63657.892099
-29.882331,200,63823.328841
-28.186078,200,63887.414374
-27.795388,200,63936.098602
-29.914212,200,63984.81819
-22.039107,200,64033.86525
-25.075524,200,64082.61553
-24.391229,200,64131.728582
-20.358302,200,64180.535187
-26.014286,200,64228.046541
-33.357873,200,64276.764267
-29.664587,200,64437.782767
-22.264539,200,64486.243014
-26.860827,200,64568.897887
-30.618632,200,64618.032355
-25.312088,200,64666.465608
-23.262642,200,64715.298903
-22.590803,200,64763.251645
-25.846908,200,64811.006108
-27.81526,200,64860.069578
-29.594175,200,64908.93853
-28.178166,200,65068.901129
-22.846904,200,65117.70956
-24.828422,200,65207.962217
-25.379306,200,65256.734415
-21.17616,200,65304.635084
-28.8159,200,65353.36979
-31.699014,200,65401.68321
-28.61947,200,65450.937671
-32.159402,200,65498.898783
-25.272095,200,65548.715034
-30.989823,200,65714.650348
-30.506552,200,65763.742202
-28.271879,200,65904.997578
-25.933219,200,65953.568535
-28.856479,200,66002.05887
-23.182736,200,66050.054614
-22.597676,200,66098.387028
-27.576545,200,66146.439945
-24.994438,200,66195.940093
-26.150378,200,66243.847493
-25.504101,200,66408.445037
-19.409443,200,66456.596177
-24.458908,200,66537.463945
-18.599174,198,66585.575743
-25.675424,200,66634.755834
-32.250239,200,66683.333293
-28.388903,200,66731.60293
-25.880076,200,66780.874212
-27.338294,200,66829.024073
-25.191658,200,66877.445011
-67.071957,200,67041.70617
-46.811508,200,67090.398259
-28.428867,200,67139.311043
-24.969449,200,67193.500246
-29.313252,200,67242.532664
-31.271955,200,67290.741448
-24.240497,200,67339.440758
-24.15993,200,67388.277678
-27.378582,200,67436.376019
-24.431742,200,67485.720081
-29.973363,200,67655.653529
-19.008524,200,67703.55442
-19.947989,200,67751.526451
-21.458552,200,67813.709959
-23.114998,200,67861.270446
