#{"t_start": 1704790728.566186, "env_id": "edge_follow-v0"}
r,l,t
-29.856518,200,34315.014477
-24.236951,200,34365.97132
-32.63387,200,34415.611292
-26.601283,200,34463.447052
-30.56296,200,34512.227056
-27.455522,200,34562.173143
-27.25207,200,34725.404814
-32.184019,200,34918.907796
-25.378836,200,34968.594679
-27.087816,200,35017.179379
-30.836977,200,35065.740979
-30.349971,200,35114.900007
-26.277432,200,35164.18908
-22.563158,200,35213.169235
-26.379788,200,35261.839965
-27.270688,200,35311.0324
-22.39291,200,35476.61059
-29.492364,200,35525.881406
-25.553095,200,35609.408273
-25.348895,200,35658.218731
-23.567749,200,35706.599499
-27.695534,200,35755.957599
-25.384341,200,35804.66793
-29.463829,200,35854.205611
-23.611795,200,35903.636138
-22.825187,200,35952.52305
-26.445122,200,36116.896929
-29.544873,200,36165.567837
-26.658639,200,36405.439511
-27.925431,200,36454.330139
-24.65319,200,36503.22097
-27.142401,200,36551.975423
-25.748856,200,36601.070104
-30.193079,200,36649.580928
-25.914904,200,36698.040118
-26.488196,200,36746.698598
-28.650276,200,36909.705983
-27.98756,200,36957.577765
-27.31298,200,37036.155207
-31.513417,200,37086.377424
-30.006051,200,37134.843847
-29.282671,200,37184.212922
-32.599614,200,37234.06171
-29.447807,200,37283.690028
-26.574984,200,37332.120765
-27.819004,200,37380.903575
-27.242092,200,37547.347999
-31.161906,200,37595.738882
-25.59387,200,37676.093623
-30.644968,200,37724.590291
-28.410286,200,37773.045603
-21.551915,200,37820.429582
-28.452998,200,37869.401618
-23.010491,200,37917.643637
-27.348675,200,37966.655088
-26.773311,200,38015.08151
-30.110346,200,38178.909615
-29.750418,200,38227.588418
-27.986262,200,38354.829859
-31.29055,200,38403.302924
-23.688843,200,38451.696193
-25.214873,200,38500.398179
-28.163715,200,38549.315555
-26.068851,200,38597.557612
-27.227854,200,38646.86586
-24.457366,200,38695.639437
-25.355936,200,38856.763143
-32.076374,200,38905.721395
-27.633952,200,38954.31284
-26.691999,200,39138.477352
-22.002644,200,39187.193126
-27.361023,200,39234.949062
-26.053246,200,39284.345454
-31.865936,200,39333.174455
-29.729589,200,39381.956585
-30.90402,200,39430.715852
-24.077152,200,39591.261468
-25.492595,200,39640.333301
-33.027774,200,39688.949178
-23.805506,200,39865.528537
-28.335696,200,39914.661456
-30.861225,200,39964.088954
-29.086677,200,40012.330915
-28.441966,200,40060.734461
-25.953648,200,40109.14589
-22.913015,200,40157.409981
-29.883634,200,40318.714059
-24.36266,200,40367.378337
-31.169272,200,40416.46269
-23.917274,200,40490.453232
-27.276529,200,40539.347474
-25.623877,200,40588.233552
-25.30002,200,40636.812223
-27.81037,200,40684.881637
-25.27597,200,40733.87276
-27.78801,200,40782.830817
-24.843817,200,40940.568951
-26.646082,200,40990.320249
-27.407869,200,41039.018806
-25.463542,200,41096.329015
-30.61943,200,41144.834887
-33.75361,200,41193.396624
-25.005815,200,41242.256889
-28.413974,200,41291.861326
-27.214083,200,41341.096006
-24.469361,200,41391.598999
-22.094889,200,41557.181103
-26.978417,200,41606.288949
-25.891361,200,41655.46621
-30.685056,200,41704.480833
-25.963183,200,41779.750849
-24.833116,200,41828.603483
-28.407894,200,41878.09438
-25.642306,200,41926.364219
-25.250327,200,41974.870169
-31.979894,200,42023.591368
-29.448988,200,42184.120313
-29.093578,200,42232.843806
-33.322939,200,42282.392979
-34.209585,200,42331.024539
-31.048983,200,42395.689128
-31.129556,200,42444.090369
-24.241798,200,42493.709005
-25.924759,200,42542.585589
-25.472304,200,42591.314733
-22.70897,200,42640.383339
-28.368409,200,42801.519135
-27.965889,200,42849.561039
-24.175182,200,42898.89129
-29.834845,200,42947.99643
-29.068092,200,43024.977248
-29.181419,200,43073.552986
-26.740333,200,43122.545256
-28.474621,200,43171.305008
-27.57355,200,43220.191262
-24.385701,200,43269.365724
-23.878887,200,43434.928594
-28.35518,200,43482.993559
-27.487062,200,43531.37957
-32.519481,200,43579.859876
-22.997478,200,43820.099997
-26.063979,200,43868.513803
-25.817029,200,43917.653817
-23.168114,200,43966.827816
-25.121161,200,44015.073357
-21.994421,200,44064.130558
-33.07438,200,44230.909234
-30.099276,200,44279.952731
-21.709782,200,44328.816426
-22.948991,200,44377.610837
-21.599133,200,44426.402293
-22.729264,200,44583.91565
-26.654188,200,44632.114009
-24.260601,200,44680.727098
-26.636685,200,44728.834383
-23.799078,200,44777.877439
-29.293348,200,44934.193742
-27.755842,200,44983.441372
-28.019839,200,45032.312483
-27.943631,200,45080.257405
-23.827352,200,45129.774764
-24.320229,200,45257.996308
-30.587777,200,45306.549517
-29.91536,200,45356.111364
-26.391597,200,45404.541307
-31.142756,200,45454.138256
-25.328469,200,45607.204058
-28.832931,200,45656.1868
-23.467446,200,45705.309075
-23.680067,200,45754.743843
-29.963519,200,45803.138918
-26.350181,200,45908.692961
-27.620437,200,45956.884249
-31.985202,200,46005.705806
-30.81362,200,46054.613599
-33.499195,200,46103.161453
-26.93401,200,46265.548986
-29.340908,200,46313.948482
-24.805989,200,46361.218642
-30.114957,200,46410.220722
-21.891403,200,46459.204535
-27.96474,200,46522.511913
-24.948616,200,46570.824259
-26.00571,200,46618.738223
-32.452344,200,46668.394929
-25.605118,200,46717.152195
-28.266656,200,46879.826103
-32.668066,200,46928.264933
-33.477273,200,46977.598769
-24.831486,200,47026.221813
-23.94284,200,47075.793046
-22.760568,200,47124.514792
-23.298863,200,47288.996078
-30.296905,200,47336.847541
-21.75376,200,47385.797017
-21.520331,200,47434.091855
-22.581355,200,47595.436309
-32.087768,200,47643.643087
-22.515219,200,47692.557949
-25.042044,200,47741.400451
-25.081962,200,47790.168286
-25.102708,200,47839.244253
-30.382249,200,47934.879763
-23.137336,200,47983.811169
-26.084803,200,48032.756198
-26.426112,200,48082.96116
-27.629719,200,48250.187107
-25.269717,200,48299.220463
-29.311806,200,48347.477375
-24.763613,200,48395.74879
-35.484316,200,48445.032372
-26.552028,200,48493.656987
-24.96742,200,48640.814058
-24.651546,200,48689.967274
-23.770751,200,48739.212172
-26.729418,200,48788.289005
-30.967577,200,48953.626755
-28.864218,200,49003.095428
-33.571466,200,49051.249042
-29.321315,200,49099.727114
-25.384322,200,49148.368279
-26.982358,200,49196.456483
-26.351033,200,49419.449409
-23.701114,200,49469.198581
-22.388293,200,49518.117664
-26.628828,200,49566.853363
-25.425985,200,49727.017167
-29.736671,200,49775.145547
-30.129445,200,49824.010222
-29.926384,200,49872.757878
-24.400215,200,49921.521516
-22.731358,200,49969.65878
-24.919665,200,50018.582074
-26.039236,200,50165.318632
-24.352531,200,50213.851551
-28.367849,200,50262.331114
-25.67966,200,50430.655639
-27.239412,200,50480.093218
-26.391656,200,50528.444316
-27.899765,200,50577.575764
-24.855716,200,50626.752933
-33.502694,200,50676.608232
-22.841549,200,50725.462346
-28.265515,200,50790.362952
-28.000392,200,50839.196522
-26.490862,200,50887.405382
-30.482328,200,51050.411625
-27.761336,200,51099.320979
-26.295486,200,51147.804134
-30.201976,200,51196.940962
-24.840827,200,51245.645386
-24.321507,200,51295.113328
-27.10319,200,51344.273198
-29.232196,200,51402.04971
-28.521014,200,51450.156877
-24.494856,200,51498.510767
-28.90616,200,51655.513144
-25.71421,200,51705.037723
-24.593329,200,51753.836348
-31.058156,200,51802.210492
-27.9334,200,51851.22801
-30.333895,200,51899.743847
-28.695087,200,51949.558392
-27.324057,200,52039.283321
-25.028313,200,52088.519899
-25.782182,200,52137.024749
-27.087393,200,52295.337176
-29.000513,200,52344.348386
-27.858019,200,52393.983281
-27.460173,200,52442.717523
-22.103549,200,52491.369424
-26.621643,200,52540.569003
-23.870507,200,52588.591759
-23.747512,200,52636.366831
-30.134298,200,52767.187142
-22.608619,200,52816.413103
-27.994681,200,52971.137538
-22.918676,200,53019.122976
-32.579505,200,53067.697133
-26.373717,200,53117.003825
-25.309873,200,53165.313622
-31.237899,200,53213.537587
-33.488256,200,53263.06824
-22.889881,200,53311.405044
-29.09819,200,53534.141408
-29.509772,200,53583.08103
-24.066953,200,53744.86585
-21.295269,200,53793.777032
-24.5067,200,53843.097241
-26.272708,200,53892.141029
-28.844468,200,53940.407576
-27.051888,200,53989.453971
-28.844778,200,54038.789055
-25.666138,200,54087.389201
-30.722795,200,54155.70733
-26.624846,200,54204.547773
-25.570761,200,54364.569847
-20.827805,200,54413.68009
-29.052928,200,54463.389385
-30.69037,200,54512.416571
-27.598733,200,54560.879794
-30.292261,200,54609.660999
-27.784073,200,54658.073817
-27.96427,200,54706.949072
-32.137958,200,54947.473519
-22.480637,200,54997.434584
-27.886581,200,55153.589678
-31.152526,200,55202.548317
-30.502601,200,55250.65257
-31.518321,200,55299.151821
-33.832515,200,55348.026206
-24.766051,200,55396.898704
-27.143474,200,55446.229023
-21.65243,200,55495.925965
-26.140867,200,55682.542444
-27.051278,200,55731.787848
-23.559483,200,55891.169843
-21.170083,200,55940.803397
-26.807403,200,55988.794718
-28.718758,200,56037.493492
-30.555888,200,56085.57726
-29.178312,200,56135.001957
-27.746036,200,56183.57682
-22.654389,200,56232.247793
-28.992412,200,56281.191003
-29.935647,200,56394.86552
-29.120146,200,56554.192975
-31.172086,200,56602.2819
-22.164983,200,56652.032073
-26.592366,200,56701.368723
-27.149816,200,56749.983853
-21.138123,200,56800.178349
-22.469023,200,56848.580794
-22.825018,200,56897.555722
-25.314648,200,56946.733901
-26.41909,200,57033.955904
-28.719248,200,57199.558595
-28.794793,200,57248.533437
-28.981765,200,57297.120692
-28.813252,200,57346.033697
-23.693593,200,57395.465181
-29.72801,200,57444.666982
-28.968835,200,57493.295985
-19.37435,200,57541.687661
-33.004642,200,57591.271923
-25.252394,200,57651.428235
-22.724072,200,57814.184179
-21.134947,200,57863.135194
-21.953087,200,57911.19556
-29.351055,200,57959.608585
-30.446378,200,58007.6693
-22.771373,200,58056.864587
-22.327244,200,58106.794004
-19.910401,200,58155.70748
-28.166342,200,58203.984591
-21.848608,200,58421.613797
-23.40129,200,58580.661997
-23.702269,200,58630.111519
-22.659496,200,58678.765402
-22.715712,200,58727.340751
-26.112225,200,58776.125006
-25.111802,200,58824.569282
-27.622976,200,58873.177685
-26.06722,200,58922.611187
-29.787676,200,58970.857576
-27.089051,200,59019.353146
-25.371699,200,59279.141908
-24.540876,200,59327.902956
-31.146719,200,59377.022412
-22.535357,200,59424.746121
-26.455698,200,59473.944954
-30.573091,200,59522.710523
-27.873129,200,59571.483065
-23.893242,200,59620.042171
-25.650581,200,59668.934226
-30.568804,200,59717.732923
-24.66879,200,59921.414612
-23.573368,200,59969.85127
-29.126184,200,60018.138969
-19.160109,200,60066.794907
-32.95531,200,60115.219063
-18.635643,200,60163.950853
-27.28579,200,60213.118424
-29.178252,200,60262.199815
-28.641498,200,60311.443482
-29.793871,200,60360.732198
-29.142688,200,60535.703646
-28.766757,200,60583.919113
-30.923289,200,60633.406995
-26.891121,200,60681.908136
-31.672429,200,60730.199784
-31.776612,200,60779.531695
-25.608691,200,60827.930579
-23.725934,200,60877.109483
-32.256655,200,60925.784022
-20.154379,200,60974.334481
-31.748535,200,61178.731749
-27.109993,200,61227.052571
-22.353353,200,61275.022256
-24.877868,200,61323.514332
-30.744142,200,61371.986966
-28.818331,200,61421.37111
-24.437467,200,61469.941171
-26.766198,200,61518.785759
-30.215578,200,61569.513798
-30.225137,200,61618.262125
-25.693454,200,61782.225667
-24.78623,200,61871.398165
-24.242967,200,61920.474661
-27.950771,200,61968.57058
-31.648474,200,62017.953131
-19.735666,200,62067.08239
-26.158266,200,62115.573564
-25.190181,200,62164.156779
-26.901888,200,62213.407737
-28.674709,200,62263.689482
-26.705741,200,62425.80476
-30.915587,200,62656.663803
-25.600637,200,62705.717149
-27.403835,200,62754.275802
-31.43751,200,62803.542893
-25.72443,200,62851.400663
-27.781608,200,62899.505361
-23.579165,200,62948.665744
-19.52697,200,62997.247852
-21.73803,200,63045.785324
-26.446565,200,63208.724922
-28.649327,200,63267.311768
-25.134254,200,63316.007488
-26.872076,200,63364.924101
-31.019073,200,63413.25119
-30.625751,200,63462.391571
-20.022371,200,63510.676345
-23.77322,200,63560.044244
-28.059541,200,63608.059704
-31.675305,200,63656.910245
-23.673422,200,63822.304413
-24.987599,200,63886.397206
-30.556808,200,63935.056141
-19.403622,200,63983.831822
-21.74746,200,64032.937039
-21.686466,200,64081.650964
-28.214608,200,64130.755584
-26.244106,200,64179.513705
-31.597372,200,64227.008167
-26.766614,200,64275.773613
-19.84629,200,64436.792628
-28.96764,200,64485.178104
-26.095956,200,64567.877234
-27.066987,200,64617.037113
-27.282956,200,64665.452023
-28.335216,200,64714.261486
-27.57377,200,64762.126266
-21.758036,200,64810.046441
-26.093385,200,64859.099506
-25.020612,200,64907.957365
-28.075177,200,65067.885359
-17.509925,189,65114.12913
-23.138694,200,65204.195599
-23.023285,200,65252.909216
-26.309743,200,65300.989988
-26.864519,200,65350.020595
-30.535662,200,65397.95546
-30.484612,200,65447.235842
-32.022512,200,65495.104473
-27.994303,200,65544.861697
-23.748585,200,65711.120299
-28.654221,200,65760.050638
-27.864781,200,65901.251189
-28.226036,200,65949.933529
-27.840053,200,65998.410617
-24.613585,200,66046.469946
-31.651464,200,66094.779309
-28.041727,200,66142.547921
-32.098832,200,66192.096912
-23.932916,200,66240.16177
-23.018953,200,66404.566207
-28.559551,200,66453.060411
-27.787662,200,66533.921799
-30.77534,200,66582.467777
-22.291301,200,66631.713869
-27.185339,200,66680.201938
-22.957674,200,66728.287096
-26.915537,200,66777.623039
-26.447189,200,66825.845154
-27.461468,200,66874.187089
-22.124994,200,67038.477062
-29.441181,200,67087.077368
-23.306531,200,67135.992556
-24.050886,200,67190.425038
-25.084998,200,67239.397282
-26.969233,200,67287.499435
-23.726646,200,67336.281989
-24.93123,200,67385.137547
-21.975848,200,67433.221956
-28.5846,200,67482.462291
-25.745439,200,67652.657698
-24.201843,200,67700.448271
-27.836254,200,67748.547181
-28.371185,200,67810.520097
-26.845294,200,67858.127205
