#{"t_start": 1704790727.8453915, "env_id": "edge_follow-v0"}
r,l,t
-27.743449,200,10202.759413
-34.846335,200,10251.973195
-31.748529,200,10369.992141
-30.59881,200,10418.961751
-36.129089,200,10467.456091
-28.939227,200,10515.26161
-36.376487,200,10564.903549
-33.114498,200,10613.64427
-70.557837,200,10662.472887
-32.719515,200,10823.974211
-36.045127,200,10872.906994
-30.643357,200,10921.360298
-30.955326,200,11094.092885
-26.47253,200,11142.51266
-31.92775,200,11191.484688
-28.828951,200,11240.576858
-34.84787,200,11289.349805
-29.877128,200,11337.664082
-34.296948,200,11386.057813
-28.151464,200,11549.079714
-30.712061,200,11598.041383
-33.095053,200,11647.260676
-24.411815,200,11708.056877
-29.83112,200,11756.653606
-32.950107,200,11805.704187
-29.502552,200,11854.916908
-33.773767,200,11904.360437
-29.16139,200,11952.598698
-32.769284,200,12000.533937
-28.165363,200,12166.181497
-33.22297,200,12215.101079
-32.234607,200,12263.915277
-35.409002,200,12312.810069
-33.954275,200,12465.141962
-33.5892,200,12514.148598
-28.157694,200,12562.738467
-34.911969,200,12610.620552
-30.140232,200,12658.622031
-32.674331,200,12706.658347
-36.666549,200,12864.598682
-34.479256,200,12912.661649
-35.263771,200,12961.348818
-31.667194,200,13010.877701
-34.251797,200,13095.299253
-35.783034,200,13142.93578
-33.55463,200,13192.000754
-32.594934,200,13240.697997
-36.406114,200,13290.047359
-30.195257,200,13338.827833
-25.626687,200,13499.786335
-30.273942,200,13548.832643
-28.224495,200,13597.74929
-31.152545,200,13646.765481
-34.503993,200,13785.894761
-29.422313,200,13834.129655
-29.896572,200,13882.673113
-35.449799,200,13931.925255
-30.375246,200,13980.356505
-33.984441,200,14030.569906
-33.090912,200,14199.776724
-23.852549,200,14248.270334
-30.981783,200,14296.8398
-30.857492,200,14345.464767
-36.453751,200,14470.569915
-34.384382,200,14518.97752
-32.291282,200,14567.67663
-34.51536,200,14616.919607
-31.929144,200,14665.937804
-29.96546,200,14715.001573
-32.098528,200,14874.703233
-32.233256,200,14923.869887
-36.136035,200,14972.643929
-33.999327,200,15020.527521
-30.12665,200,15069.356645
-29.54788,200,15211.703092
-31.232914,200,15260.242027
-34.483889,200,15309.546668
-28.152489,200,15359.03733
-32.713933,200,15407.428723
-31.351366,200,15571.778072
-31.341831,200,15620.40448
-36.630043,200,15669.170463
-28.192688,200,15717.717259
-28.21523,200,15766.761997
-32.068029,200,15872.647351
-28.00048,200,15921.247646
-29.553846,200,15970.795523
-29.017596,200,16019.701839
-31.905537,200,16068.306171
-30.280908,200,16227.857015
-32.83416,200,16276.598175
-32.375098,200,16325.197686
-27.23118,200,16372.794298
-30.498742,200,16421.985737
-32.050645,200,16636.579603
-24.407441,200,16685.257017
-26.53996,200,16734.765731
-30.842308,200,16783.449706
-25.950109,200,16832.315132
-30.181384,200,16997.542775
-26.373748,200,17045.405875
-33.134095,200,17094.016093
-30.291479,200,17141.720953
-28.574486,200,17189.879012
-31.196849,200,17265.467679
-28.237458,200,17313.696733
-32.075474,200,17362.841505
-34.659776,200,17411.66826
-28.703652,200,17459.441846
-29.179002,200,17620.85392
-30.772391,200,17669.978026
-31.317598,200,17718.669846
-35.511166,200,17767.098033
-32.289488,200,17814.676813
-32.829599,200,17863.262726
-27.903013,200,18004.860565
-27.677107,200,18053.718069
-34.08067,200,18101.601158
-29.357738,200,18151.223605
-28.117382,200,18309.014274
-29.374222,200,18357.405821
-29.54431,200,18405.865933
-29.894748,200,18453.818096
-28.079617,200,18502.992112
-29.786174,200,18551.969893
-33.718313,200,18700.22016
-31.697468,200,18749.582297
-28.120585,200,18798.381875
-40.930492,200,18847.262081
-26.080562,200,19010.975448
-30.152926,200,19060.024692
-34.062741,200,19109.798767
-30.419988,200,19158.436514
-31.385057,200,19206.521671
-26.272366,200,19255.054375
-26.585133,200,19354.754894
-27.319809,200,19403.237033
-27.786475,200,19452.176239
-27.707458,200,19501.042081
-34.555049,200,19660.664086
-34.170193,200,19710.204857
-25.224974,200,19759.199363
-29.507155,200,19808.67087
-27.75929,200,19857.193986
-30.939804,200,19906.141213
-28.138498,200,20066.525907
-32.04321,200,20114.998014
-27.399833,200,20163.944566
-25.815976,200,20212.13225
-25.915588,200,20370.899979
-24.222764,200,20419.354057
-31.49574,200,20468.144119
-29.923454,200,20516.638651
-28.389176,200,20565.562644
-29.59296,200,20614.030298
-27.117386,200,20814.70437
-30.156287,200,20863.367284
-32.14791,200,20912.3049
-25.949358,200,20962.387832
-29.979385,200,21125.808908
-33.542556,200,21174.647003
-27.226743,200,21222.3461
-31.120702,200,21270.754011
-24.483146,200,21320.221951
-31.542133,200,21368.513283
-31.577349,200,21417.834389
-26.341728,200,21566.624792
-30.189227,200,21614.939806
-29.200784,200,21663.490435
-27.954925,200,21827.045542
-28.121594,200,21874.939818
-27.870293,200,21924.31277
-24.02389,200,21972.729154
-27.552408,200,22021.763107
-28.646528,200,22070.209914
-27.85413,200,22119.723936
-25.258187,200,22277.213754
-29.033272,200,22325.310343
-27.925399,200,22375.027184
-25.912744,200,22534.875387
-30.707405,200,22583.23972
-28.444392,200,22632.402356
-34.443666,200,22681.269825
-31.111812,200,22729.626033
-30.554455,200,22777.674278
-29.420628,200,22826.145995
-28.551262,200,22882.992851
-25.571927,200,22931.512354
-31.058282,200,22979.64755
-49.335605,200,23140.938921
-27.297375,200,23189.798708
-27.26946,200,23237.402492
-27.058254,200,23286.538261
-24.723933,200,23334.518013
-30.66611,200,23383.169232
-31.259879,200,23431.658677
-29.221461,200,23516.131096
-31.557023,200,23565.396592
-34.005863,200,23614.924183
-29.276652,200,23782.449215
-29.913391,200,23831.417061
-31.031065,200,23880.048062
-29.113505,200,23928.065785
-27.715789,200,23976.501721
-25.364193,200,24025.162103
-30.404598,200,24074.299454
-30.571402,200,24123.496421
-27.083525,200,24273.317969
-26.368592,200,24321.809865
-27.994241,200,24487.4646
-29.749268,200,24536.762011
-26.841529,200,24585.707481
-29.785607,200,24634.459096
-27.505462,200,24682.321757
-26.860061,200,24731.400687
-28.525349,200,24779.978828
-27.048634,200,24828.260598
-26.321228,200,25005.549987
-22.649784,200,25054.382182
-33.031764,200,25219.626452
-26.859904,200,25267.966186
-26.522818,200,25316.776956
-31.806392,200,25365.891427
-26.674383,200,25414.217104
-27.58181,200,25463.158366
-26.539488,200,25512.69471
-28.005481,200,25561.365175
-33.967446,200,25647.531959
-27.266559,200,25696.350016
-28.453597,200,25860.97431
-29.64301,200,25909.77562
-27.521373,200,25958.763198
-28.519629,200,26006.925225
-33.880243,200,26055.609553
-28.2757,200,26104.054364
-33.151771,200,26152.685605
-31.968886,200,26201.461717
-24.818849,200,26422.170035
-30.930356,200,26470.501753
-26.119079,200,26629.179462
-25.590887,200,26678.222298
-25.456733,200,26726.947539
-30.093371,200,26776.944426
-26.553222,200,26825.401417
-24.131682,200,26874.377364
-25.873722,200,26922.987233
-28.917421,200,26971.439826
-27.705595,200,27019.785551
-33.03376,200,27133.454943
-28.872317,200,27295.389087
-26.282021,200,27344.449616
-26.738587,200,27393.998313
-27.316922,200,27442.29124
-31.12584,200,27491.094689
-25.937845,200,27540.489949
-29.248842,200,27589.171169
-28.447564,200,27637.932353
-29.038101,200,27686.958287
-28.399122,200,27792.54487
-30.465973,200,27955.070083
-31.700092,200,28003.950114
-26.438341,200,28052.627147
-26.211992,200,28101.217953
-25.814138,200,28150.650615
-24.08926,200,28199.674339
-26.763408,200,28248.606107
-26.626881,200,28297.492993
-26.063335,200,28346.093876
-26.746706,200,28577.565051
-28.664133,200,28743.437654
-30.862904,200,28791.826737
-31.723469,200,28839.92839
-25.301971,200,28889.391834
-28.342283,200,28938.088116
-25.844213,200,28986.588853
-26.565051,200,29035.247843
-26.810606,200,29084.208881
-24.10835,200,29132.242067
-30.838121,200,29342.714531
-30.415951,200,29502.015255
-29.380283,200,29549.974362
-31.073773,200,29598.181971
-27.976132,200,29646.660677
-27.487827,200,29695.316675
-29.611125,200,29743.680428
-30.262046,200,29792.125711
-28.197724,200,29841.086023
-27.464369,200,29889.781384
-31.315555,200,29938.801802
-25.076669,200,30179.602939
-31.454831,200,30228.743207
-23.813904,200,30277.485983
-29.469199,200,30326.501747
-28.870515,200,30375.294502
-24.47027,200,30424.972413
-25.574597,200,30474.162085
-28.677283,200,30523.599678
-25.300796,200,30571.758757
-25.323161,200,30621.163805
-33.757269,200,30967.084774
-27.233652,200,31016.277677
-28.496671,200,31064.73566
-25.928532,200,31113.345806
-29.057546,200,31163.054219
-26.332947,200,31212.40259
-27.138271,200,31260.858424
-26.204868,200,31310.225707
-27.715094,200,31360.285867
-28.026006,200,31408.080724
-30.122638,200,31652.002355
-25.331609,200,31701.278478
-26.468992,200,31749.179446
-23.040993,200,31796.646392
-27.016552,200,31845.617977
-30.346833,200,31894.984207
-27.61327,200,31944.569295
-28.299125,200,31993.303958
-29.375955,200,32041.487477
-31.746347,200,32089.87882
-27.341987,200,32288.126572
-26.982839,200,32336.917796
-23.994049,200,32385.655872
-22.434687,200,32434.08948
-28.954818,200,32483.529323
-31.661614,200,32532.917982
-28.21011,200,32582.090077
-32.193275,200,32630.707762
-27.628459,200,32679.100035
-29.081858,200,32727.511585
-23.077507,200,32890.744332
-26.547884,200,32949.754985
-33.952807,200,32999.026402
-23.34643,200,33047.666505
-27.426403,200,33096.661121
-31.073941,200,33145.337886
-23.112778,200,33193.26184
-28.97119,200,33241.737906
-24.620054,200,33290.210041
-32.316273,200,33337.81788
-28.638655,200,33502.348474
-26.79779,200,33555.160789
-31.974347,200,33603.119448
-25.439329,200,33652.100208
-30.053821,200,33700.32196
-29.265116,200,33749.323486
-25.249863,200,33797.493642
-24.760695,200,33845.999108
-30.009816,200,33894.681971
-24.815681,200,33943.252684
-28.587117,200,34108.209952
-25.831186,200,34168.250282
-28.906702,200,34217.114054
-27.293339,200,34266.34114
-25.637742,200,34315.735905
-28.69705,200,34366.609318
-26.722861,200,34416.23994
-31.190049,200,34464.09191
-32.506157,200,34512.955527
-21.071345,200,34562.901039
-24.818264,200,34726.136339
-27.878044,200,34919.562299
-25.56402,200,34969.325979
-24.684785,200,35017.895
-24.156243,200,35066.458636
-29.260354,200,35115.493971
-25.442978,200,35164.802513
-30.894328,200,35213.842793
-23.093635,200,35262.466567
-30.252692,200,35311.749649
-26.961626,200,35477.285323
-26.911618,200,35526.560949
-30.619199,200,35610.06142
-25.954207,200,35658.872209
-26.772558,200,35707.297759
-29.261182,200,35756.586751
-31.551082,200,35805.307124
-27.814881,200,35854.874605
-31.25234,200,35904.237781
-28.38467,200,35953.25001
-23.768594,200,36117.533208
-27.367936,200,36166.221761
-25.915129,200,36406.125291
-28.828217,200,36455.028603
-27.139775,200,36503.843707
-27.138346,200,36552.659999
-23.695097,200,36601.750934
-24.915397,200,36650.280133
-25.315031,200,36698.731314
-30.167539,200,36747.3071
-26.214221,200,36910.424342
-29.625248,200,36958.306067
-27.524701,200,37036.861985
-28.689638,200,37087.044344
-23.995503,200,37135.545706
-25.082702,200,37184.878091
-29.972598,200,37234.799262
-26.895522,200,37284.314042
-28.794166,200,37332.758572
-26.390013,200,37381.493734
-24.263478,200,37548.114803
-31.482931,200,37596.516669
-28.357925,200,37676.75631
-25.642892,200,37725.310886
-24.681289,200,37773.757901
-26.741556,200,37821.016139
-27.293378,200,37870.103937
-31.48068,200,37918.291451
-22.821079,200,37967.351046
-22.878933,200,38015.64621
-22.429072,200,38179.590777
-28.581045,200,38228.285944
-24.654209,200,38355.606057
-31.496454,200,38403.984961
-24.826258,200,38452.427958
-24.518201,200,38501.117093
-23.523029,200,38549.985785
-29.397176,200,38598.198823
-31.779102,200,38647.537992
-28.116868,200,38696.33174
-27.383573,200,38857.420417
-28.428982,200,38906.403467
-28.759655,200,38955.022225
-26.596081,200,39139.193132
-31.585048,200,39187.831889
-32.3417,200,39235.677568
-24.9301,200,39285.083598
-32.390326,200,39333.896298
-32.036687,200,39382.64999
-32.935063,200,39431.380723
-30.000387,200,39591.974031
-23.510901,200,39641.016515
-25.674526,200,39689.673966
-25.865927,200,39866.169915
-22.354485,200,39915.2979
-28.205471,200,39964.79091
-29.660092,200,40013.042767
-23.662726,200,40061.36832
-25.510782,200,40109.812628
-28.129782,200,40158.208164
-24.552481,200,40319.425998
-26.744071,200,40368.196549
-28.367824,200,40417.062787
-28.681167,200,40491.082102
-23.885095,200,40540.056279
-23.302334,200,40588.903116
-22.96275,200,40637.473966
-25.815065,200,40685.511645
-29.763049,200,40734.56583
-28.325392,200,40783.49753
-28.409775,200,40941.194311
-26.460614,200,40990.96542
-31.489814,200,41039.674067
-27.892391,200,41097.065826
-23.740429,200,41145.553578
-27.924106,200,41193.984336
-29.667002,200,41242.940698
-26.777103,200,41292.572389
-23.298937,200,41341.76489
-26.068508,200,41392.364261
-31.260398,200,41557.853062
-24.720586,200,41606.986119
-27.805512,200,41656.111591
-33.975268,200,41705.133601
-29.209008,200,41780.454995
-22.400145,200,41829.279287
-29.075492,200,41878.74791
-25.412011,200,41927.043676
-22.564865,200,41975.489075
-28.705961,200,42024.299632
-27.908558,200,42184.798634
-25.412357,200,42233.550076
-26.657535,200,42283.037986
-29.954119,200,42331.661625
-26.128135,200,42396.435737
-25.277523,200,42444.736109
-27.174831,200,42494.370046
-24.066062,200,42543.241464
-26.37974,200,42591.98491
-31.280202,200,42641.094259
-25.417502,200,42802.168009
-26.757204,200,42850.244512
-24.194147,200,42899.562086
-29.911572,200,42948.721825
-33.124812,200,43025.621434
-29.897162,200,43074.242684
-23.214507,200,43123.241837
-28.747563,200,43171.970137
-27.168571,200,43220.861861
-28.178457,200,43270.021662
-25.194603,200,43435.517144
-27.575424,200,43483.715042
-30.587917,200,43532.047652
-28.103832,200,43580.571486
-22.661096,200,43820.833876
-27.656895,200,43869.226113
-24.972706,200,43918.357755
-24.225609,200,43967.516586
-26.150354,200,44015.794358
-25.71471,200,44064.860727
-31.055648,200,44231.56671
-26.825569,200,44280.673624
-28.752885,200,44329.404943
-31.404169,200,44378.265792
-31.079587,200,44427.153894
-26.614238,200,44584.610588
-31.086627,200,44632.835711
-27.71628,200,44681.456424
-21.451539,200,44729.421748
-20.91179,200,44778.515891
-27.159176,200,44934.957327
-20.479639,200,44984.066049
-21.319071,200,45032.996062
-23.53087,200,45080.997682
-30.76528,200,45130.567605
-29.263327,200,45258.652174
-30.727412,200,45307.221148
-25.424,200,45356.768066
-25.424655,200,45405.325297
-26.251604,200,45454.788196
-29.419119,200,45607.917105
-29.636689,200,45656.903873
-29.310728,200,45706.01326
-23.589436,200,45755.442248
-27.042248,200,45803.757247
-31.376197,200,45909.368991
-26.241266,200,45957.568204
-29.957008,200,46006.395829
-28.240014,200,46055.241947
-28.488502,200,46103.959643
-31.515939,200,46266.164834
-30.223681,200,46314.641436
-29.312356,200,46361.902238
-22.867337,200,46410.941473
-24.057177,200,46459.868306
-26.09914,200,46523.238548
-29.04151,200,46571.525815
-31.112128,200,46619.472931
-29.194881,200,46669.010969
-25.084501,200,46717.840262
-34.123065,200,46880.456614
-22.891413,200,46928.956246
-24.834818,200,46978.316889
-27.482294,200,47026.861923
-26.986966,200,47076.495079
-26.092676,200,47125.21923
-23.275839,200,47289.675449
-22.154678,200,47337.575074
-25.535027,200,47386.507703
-25.697504,200,47434.757676
-24.277511,200,47596.152975
-35.803906,200,47644.402559
-28.942556,200,47693.207008
-25.083216,200,47742.086823
-20.24969,200,47790.869188
-28.482429,200,47840.005943
-23.412332,200,47935.577839
-23.753868,200,47984.426385
-27.128697,200,48033.460739
-30.435657,200,48083.705947
-22.834886,200,48250.800286
-27.118158,200,48299.877733
-32.791634,200,48348.146045
-24.911287,200,48396.409783
-28.375854,200,48445.715562
-27.111727,200,48494.427175
-29.347481,200,48641.542106
-23.340748,200,48690.552374
-24.999648,200,48739.938089
-26.146829,200,48788.958878
-29.597405,200,48954.357665
-25.681684,200,49003.77789
-26.058997,200,49051.960182
-29.874644,200,49100.395497
-26.725632,200,49149.058326
-32.287248,200,49197.104326
-27.939961,200,49420.110007
-24.31336,200,49469.814252
-29.628661,200,49518.783039
-25.501225,200,49567.501813
-26.221766,200,49727.777031
-27.072318,200,49775.825762
-25.51549,200,49824.652945
-27.106079,200,49873.467686
-23.497011,200,49922.25219
-26.167268,200,49970.289967
-30.046517,200,50019.299625
-29.71306,200,50165.940859
-29.936894,200,50214.489514
-29.731661,200,50263.028962
-21.827871,200,50431.32897
-25.951212,200,50480.797088
-32.457753,200,50529.146044
-28.771809,200,50578.30165
-30.343473,200,50627.522994
-27.294435,200,50677.329622
-28.356369,200,50726.1279
-28.23852,200,50791.093963
-21.799432,200,50839.893869
-29.752878,200,50888.098629
-33.170821,200,51051.07848
-24.959398,200,51099.998927
-29.311167,200,51148.628922
-28.604895,200,51197.626023
-25.670836,200,51246.292172
-25.956912,200,51295.845746
-23.419457,200,51344.961965
-27.430764,200,51402.823715
-30.11863,200,51450.877557
-32.046167,200,51499.226442
-26.233742,200,51656.185752
-23.19954,200,51705.612456
-33.08504,200,51754.523129
-23.299801,200,51802.939591
-30.790487,200,51851.85616
-25.886783,200,51900.485713
-27.601053,200,51950.179345
-30.810115,200,52039.954561
-26.334806,200,52089.184517
-23.727621,200,52137.749752
-31.396386,200,52295.974117
-31.48574,200,52344.982939
-22.506956,200,52394.694098
-29.194463,200,52443.390685
-26.461995,200,52492.103497
-29.1023,200,52541.282365
-20.661502,200,52589.317847
-32.897383,200,52637.006856
-21.424794,200,52767.945987
-26.687908,200,52817.044109
-27.874825,200,52971.747516
-29.184615,200,53019.839835
-25.404535,200,53068.415007
-25.270486,200,53117.716136
-28.101561,200,53165.961765
-22.565648,200,53214.175452
-30.679165,200,53263.707974
-29.330071,200,53312.102068
-28.210579,200,53534.832091
-27.92459,200,53583.731584
-25.073817,200,53745.586672
-25.593189,200,53794.393262
-32.27164,200,53843.718356
-24.974196,200,53892.816463
-21.595652,200,53941.021965
-23.018446,200,53990.122568
-26.194094,200,54039.504481
-27.255991,200,54088.098082
-28.105469,200,54156.375541
-24.286346,200,54205.287635
-29.161397,200,54365.28599
-27.064175,200,54414.385848
-28.943221,200,54464.022418
-25.331759,200,54513.066458
-25.040794,200,54561.506934
-20.816688,200,54610.277999
-27.765002,200,54658.781667
-24.587831,200,54707.655074
-26.490404,200,54948.109667
-30.501356,200,54998.140586
-30.914622,200,55154.289841
-21.472313,200,55203.289897
-20.991845,200,55251.311262
-28.095861,200,55299.867177
-27.671144,200,55348.739675
-23.297112,200,55397.622016
-24.504158,200,55446.918578
-28.312476,200,55496.611084
-26.788634,200,55683.241016
-25.441113,200,55732.432249
-25.022899,200,55891.886879
-21.336074,200,55941.508224
-19.743684,200,55989.487767
-25.342057,200,56038.11369
-31.614527,200,56086.292655
-24.483317,200,56135.705066
-20.743705,200,56184.292248
-26.276424,200,56232.910492
-18.334883,195,56280.714694
-28.7565,200,56394.199011
-33.268574,200,56553.630863
-23.616804,200,56601.695951
-31.8241,200,56651.394964
-30.792994,200,56700.965657
-24.141454,200,56749.419256
-29.018577,200,56799.678226
-30.448883,200,56847.971707
-29.752644,200,56896.997064
-32.517992,200,56946.273093
-26.269166,200,57033.429905
-18.191695,198,57198.710786
-24.805262,200,57247.428293
-28.020226,200,57296.207483
-30.018355,200,57344.886162
-24.683943,200,57394.413831
-31.564898,200,57443.494208
-23.612248,200,57492.445908
-27.252495,200,57540.728702
-26.36185,200,57590.13223
-26.278224,200,57650.425291
-27.694344,200,57813.180692
-27.870574,200,57862.196112
-34.156534,200,57910.093954
-24.217618,200,57958.729274
-24.588538,200,58006.665287
-24.231446,200,58055.717964
-28.57473,200,58105.689295
-27.909895,200,58154.622053
-26.39548,200,58202.879025
-21.208908,200,58420.617047
-29.114278,200,58579.609461
-22.484348,200,58629.135925
-24.708989,200,58677.799709
-25.172231,200,58726.233787
-26.988312,200,58775.150819
-21.989622,200,58823.62695
-27.505447,200,58872.312673
-28.80851,200,58921.579663
-29.277759,200,58969.842233
-29.864292,200,59018.439525
-27.769537,200,59278.004274
-27.427793,200,59326.876668
-21.439399,200,59376.058441
-24.47071,200,59423.601973
-28.162791,200,59472.76611
-19.617697,200,59521.848839
-23.685626,200,59570.55002
-25.885751,200,59619.214639
-28.191176,200,59667.818077
-23.548781,200,59716.663514
-29.853671,200,59920.520476
-31.323075,200,59968.902843
-23.474941,200,60017.173827
-27.746688,200,60065.596497
-22.89216,200,60114.310981
-27.483065,200,60162.853979
-28.712502,200,60212.065842
-21.898272,200,60261.073985
-28.409404,200,60310.511739
-26.203691,200,60359.734784
-24.613746,200,60534.744467
-28.452793,200,60582.933764
-27.778577,200,60632.207986
-28.67867,200,60680.988738
-22.764148,200,60729.192091
-31.747888,200,60778.484957
-31.162501,200,60826.87019
-21.547346,200,60876.03086
-28.917261,200,60924.780673
-26.50433,200,60973.275037
-22.692903,200,61177.635874
-21.231407,200,61225.966401
-36.390415,200,61273.995878
-28.437842,200,61322.453445
-22.043044,200,61371.058916
-27.010261,200,61420.464542
-22.419823,200,61468.862858
-28.724211,200,61517.621109
-29.114996,200,61567.309836
-22.287009,200,61617.334936
-31.519452,200,61781.195769
-24.325857,200,61870.487981
-24.035144,200,61919.428795
-25.938819,200,61967.526712
-27.075151,200,62017.002025
-29.178267,200,62065.90217
-19.28739,200,62114.670009
-25.87329,200,62163.021868
-24.417959,200,62212.477707
-20.919451,200,62262.592988
-29.940794,200,62424.877339
-28.267333,200,62655.544451
-28.729549,200,62704.660398
-29.801683,200,62753.441474
-26.741684,200,62802.353513
-26.886511,200,62850.553861
-20.176718,200,62898.401689
-21.599012,200,62947.685982
-29.888922,200,62996.337706
-30.20242,200,63044.821929
-26.929005,200,63207.724446
-19.740391,200,63266.107492
-29.831339,200,63315.158567
-21.153593,200,63364.057912
-23.059059,200,63412.298379
-31.21569,200,63461.285616
-31.347993,200,63509.664905
-21.902336,200,63559.114155
-23.523797,200,63607.020422
-23.711006,200,63655.902227
-26.055765,200,63821.282974
-29.418865,200,63885.441002
-27.210346,200,63934.141699
-22.319545,200,63982.8458
-28.911135,200,64031.964186
-28.919042,200,64080.584846
-20.915896,200,64129.581992
-21.031395,200,64178.534088
-27.228143,200,64226.104805
-23.994531,200,64274.87079
-24.780228,200,64435.781142
-17.87424,193,64482.606919
-19.784339,200,64565.093406
-31.106123,200,64614.415823
-22.954476,200,64662.690061
-27.245865,200,64711.49034
-27.158181,200,64759.754219
-28.073074,200,64807.429045
-28.810585,200,64856.570607
-28.188837,200,64905.313385
-25.389574,200,65065.088599
-28.529427,200,65114.022111
-21.702662,200,65204.24339
-17.774595,191,65250.870054
-28.274294,200,65298.820169
-29.41872,200,65347.904116
-25.632253,200,65395.831632
-20.884754,200,65445.00524
-28.368096,200,65492.601788
-20.979861,200,65542.601026
-24.418738,200,65709.094849
-22.67766,200,65757.795491
-21.275655,200,65899.008998
-31.327403,200,65947.752086
-28.819946,200,65996.255355
-30.964805,200,66044.133955
-26.418129,200,66092.672664
-30.678029,200,66140.398975
-24.044734,200,66189.739462
-30.559857,200,66237.979688
-27.349477,200,66402.546539
-28.38562,200,66450.991622
-29.716733,200,66531.794197
-27.961409,200,66580.349454
-18.392988,197,66628.623508
-26.223284,200,66677.176647
-23.212942,200,66725.322511
-19.547406,195,66773.4135
-21.819355,200,66821.882829
-32.522894,200,66869.955495
-26.719499,200,67034.748586
-26.98305,200,67082.89507
-26.948899,200,67132.065794
-28.999035,200,67186.458235
-25.672728,200,67235.148226
-18.919227,200,67283.345795
-29.576431,200,67331.930683
-30.855411,200,67380.845806
-27.722921,200,67429.146904
-30.914297,200,67478.334066
-27.422928,200,67648.405517
-29.854517,200,67696.259832
-29.643575,200,67744.143046
-19.737114,200,67806.151988
-31.704027,200,67854.17333
