#{"t_start": 1704790728.7010212, "env_id": "edge_follow-v0"}
r,l,t
-28.513495,200,30570.84795
-23.107645,200,30620.310326
-24.967317,200,30966.141916
-34.350003,200,31015.414592
-29.463218,200,31063.809989
-26.937398,200,31112.484385
-25.656813,200,31162.121138
-26.378929,200,31211.613568
-29.945306,200,31259.966906
-29.668345,200,31309.350137
-28.260268,200,31359.428593
-28.071226,200,31407.170124
-24.899337,200,31651.030241
-27.119246,200,31700.310114
-28.211022,200,31748.285591
-29.202473,200,31795.787916
-26.984173,200,31844.726198
-26.501776,200,31894.130477
-30.911605,200,31943.72219
-32.404322,200,31992.35018
-32.085169,200,32040.583995
-24.397209,200,32089.001292
-24.92313,200,32287.179943
-26.481729,200,32336.066259
-30.377959,200,32384.718534
-28.716156,200,32433.22583
-24.45315,200,32482.662963
-26.771095,200,32532.051085
-27.438491,200,32581.226367
-33.699662,200,32629.856263
-28.694855,200,32678.245893
-28.00325,200,32726.582799
-28.180874,200,32889.798216
-26.077076,200,32948.877454
-28.217933,200,32998.166284
-26.599348,200,33046.777933
-23.603952,200,33095.790379
-30.120924,200,33144.414793
-24.757847,200,33192.3983
-27.38956,200,33240.808705
-24.116509,200,33289.350242
-28.993059,200,33336.935411
-29.799315,200,33501.455888
-24.864961,200,33554.3143
-25.624868,200,33602.251276
-33.868122,200,33651.196105
-25.947139,200,33699.456263
-29.968825,200,33748.435897
-26.56398,200,33796.551318
-24.39572,200,33845.053784
-25.825633,200,33893.773846
-31.626005,200,33942.290212
-32.013593,200,34107.286179
-28.756764,200,34167.343643
-27.439034,200,34216.248271
-23.056072,200,34265.429887
-31.992411,200,34314.871462
-26.240484,200,34365.698206
-26.512231,200,34415.312867
-28.069569,200,34463.244772
-27.391778,200,34512.080453
-27.355211,200,34562.052917
-26.600509,200,34725.264214
-27.507484,200,34918.736127
-31.214852,200,34968.46725
-28.508878,200,35016.96884
-32.379721,200,35065.589679
-29.016084,200,35114.630231
-29.149359,200,35163.943379
-25.198052,200,35212.938677
-28.403988,200,35261.585778
-25.843221,200,35310.781055
-30.256286,200,35476.426918
-27.916695,200,35525.691266
-29.84599,200,35609.341186
-27.665131,200,35658.023153
-25.215132,200,35706.350425
-22.54301,200,35755.688974
-31.858186,200,35804.393617
-28.888141,200,35853.942238
-24.992801,200,35903.373153
-24.348268,200,35952.401464
-28.327693,200,36116.666674
-28.066738,200,36165.355695
-25.098278,200,36405.252162
-26.832517,200,36454.174873
-23.015206,200,36502.945499
-26.439397,200,36551.794361
-28.066983,200,36600.876119
-31.385121,200,36649.374423
-26.440291,200,36697.878249
-31.626545,200,36746.462197
-26.467787,200,36909.546607
-29.69831,200,36957.439507
-27.454005,200,37035.943655
-24.746367,200,37086.094183
-25.463455,200,37134.699137
-23.020653,200,37184.018225
-28.022748,200,37233.960871
-27.122,200,37283.454182
-30.315643,200,37331.858
-26.096642,200,37380.6493
-24.756492,200,37547.211456
-27.949514,200,37595.532688
-27.051387,200,37675.891267
-29.353059,200,37724.471817
-33.044434,200,37772.910662
-26.0225,200,37820.162522
-26.015476,200,37869.236431
-29.044031,200,37917.42774
-30.989815,200,37966.489456
-32.173208,200,38014.813169
-30.351648,200,38178.788018
-29.561856,200,38227.385407
-25.964271,200,38354.730621
-27.348291,200,38403.102509
-29.327541,200,38451.461275
-31.447844,200,38500.184997
-29.527199,200,38549.118436
-24.901955,200,38597.269421
-24.456995,200,38646.658544
-28.842156,200,38695.468555
-32.043423,200,38856.539867
-33.185409,200,38905.543729
-31.237752,200,38954.131117
-25.433036,200,39138.22536
-33.842899,200,39186.952407
-33.438323,200,39234.726743
-24.202639,200,39284.215404
-30.245493,200,39332.950616
-25.858898,200,39381.753619
-22.287299,200,39430.530103
-29.182521,200,39591.09677
-28.66174,200,39640.141429
-23.995788,200,39688.754278
-29.43056,200,39865.274879
-28.66459,200,39914.426586
-25.661915,200,39963.876691
-27.065389,200,40012.081597
-30.453881,200,40060.509911
-33.338056,200,40108.925035
-25.977403,200,40157.238343
-32.083841,200,40318.553567
-23.686078,200,40367.234518
-30.502261,200,40416.197745
-27.92758,200,40490.149105
-23.665597,200,40539.196166
-28.641288,200,40587.982519
-21.477398,200,40636.608045
-24.286958,200,40684.652854
-30.575274,200,40733.766426
-30.216625,200,40782.609408
-28.267997,200,40940.337233
-21.435678,200,40990.03582
-22.341934,200,41038.788636
-23.005837,200,41096.10993
-24.16916,200,41144.646517
-26.729117,200,41193.112711
-24.236567,200,41242.0905
-30.506029,200,41291.715363
-29.636237,200,41340.874377
-28.110767,200,41391.466257
-28.996485,200,41556.926192
-21.141761,200,41606.090685
-27.728825,200,41655.223115
-27.769759,200,41704.276509
-28.255059,200,41779.516436
-27.516693,200,41828.42177
-31.919961,200,41877.865442
-26.392349,200,41926.177205
-31.9906,200,41974.626132
-28.864002,200,42023.442934
-20.979456,200,42183.914736
-30.653808,200,42232.706277
-20.768668,200,42282.178276
-28.670274,200,42330.805997
-31.946733,200,42395.4946
-29.07198,200,42443.827959
-30.807872,200,42493.50002
-28.908901,200,42542.390146
-22.839813,200,42591.117545
-31.434465,200,42640.17347
-30.458463,200,42801.287303
-22.460335,200,42849.374384
-24.603806,200,42898.703254
-27.418043,200,42947.752946
-22.061527,200,43024.737643
-31.970187,200,43073.375893
-26.950093,200,43122.389431
-23.613146,200,43171.102779
-26.410959,200,43219.974572
-26.537935,200,43269.163857
-21.291968,200,43434.670359
-25.695907,200,43482.849588
-29.715584,200,43531.148178
-29.476781,200,43579.658478
-28.249469,200,43819.959738
-24.632202,200,43868.356275
-25.14976,200,43917.506069
-33.288845,200,43966.656255
-28.259335,200,44014.938775
-32.288469,200,44063.97633
-32.261053,200,44230.719664
-27.294483,200,44279.776434
-26.515123,200,44328.52039
-24.147903,200,44377.403185
-27.40342,200,44426.222145
-30.98286,200,44583.737149
-24.507234,200,44631.934883
-28.488676,200,44680.535737
-21.859065,200,44728.557424
-28.517968,200,44777.654402
-25.609885,200,44933.968465
-24.434957,200,44983.210419
-27.948803,200,45032.094201
-29.827976,200,45080.060235
-26.596089,200,45129.566599
-28.707863,200,45257.774258
-25.608376,200,45306.294726
-23.335816,200,45355.936691
-23.772885,200,45404.403749
-26.304447,200,45453.814265
-31.512613,200,45607.044596
-23.927344,200,45655.991328
-20.631712,200,45705.088921
-30.307206,200,45754.544047
-21.154354,200,45802.93722
-26.148445,200,45908.510361
-29.842898,200,45956.666186
-24.604455,200,46005.461049
-30.255948,200,46054.366989
-25.344011,200,46102.978512
-27.743387,200,46265.274445
-29.634769,200,46313.740268
-31.88227,200,46361.001328
-24.589834,200,46410.086202
-23.727379,200,46459.010808
-24.372747,200,46522.376487
-28.400277,200,46570.671264
-21.651686,200,46618.526688
-28.070555,200,46668.138424
-28.103182,200,46716.919938
-25.534935,200,46879.568088
-27.755934,200,46928.026404
-25.206743,200,46977.398884
-28.424509,200,47025.984453
-29.142248,200,47075.537846
-25.812356,200,47124.358715
-23.026798,200,47288.810973
-24.601159,200,47336.616518
-25.164468,200,47385.649454
-27.888622,200,47433.900081
-25.697734,200,47595.295325
-31.602224,200,47643.480897
-32.955619,200,47692.349382
-20.503617,200,47741.237329
-27.400107,200,47790.01834
-31.332932,200,47839.065828
-21.928169,200,47934.720241
-24.232945,200,47983.549599
-26.607496,200,48032.599612
-23.957887,200,48082.844812
-24.600061,200,48249.941137
-27.547643,200,48299.006652
-28.167407,200,48347.231772
-27.854089,200,48395.551033
-27.982129,200,48444.812771
-28.830127,200,48493.567509
-26.973929,200,48640.682261
-28.56767,200,48689.673332
-28.467808,200,48738.984527
-30.077552,200,48788.110708
-30.660701,200,48953.510564
-26.564108,200,49002.877216
-33.586245,200,49050.969556
-31.890754,200,49099.538517
-26.662779,200,49148.173883
-24.241097,200,49196.186344
-28.455985,200,49419.245683
-30.396358,200,49468.914241
-25.657115,200,49517.918165
-25.653922,200,49566.628678
-27.903729,200,49726.8719
-22.672282,200,49774.974286
-25.678263,200,49823.801916
-28.532963,200,49872.484478
-28.614682,200,49921.308511
-31.797577,200,49969.415227
-24.833137,200,50018.359886
-26.175354,200,50165.071522
-22.033684,200,50213.592286
-25.002091,200,50262.18177
-22.492094,200,50430.420747
-24.046769,200,50479.931525
-31.010622,200,50528.279735
-23.543607,200,50577.438673
-27.327731,200,50626.535828
-29.649027,200,50676.463966
-25.251203,200,50725.196192
-26.729434,200,50790.11858
-19.754683,199,50838.756416
-23.507098,200,50886.938742
-30.679896,200,51049.949451
-22.548913,200,51098.836
-27.147417,200,51147.495879
-25.920844,200,51196.478384
-28.864715,200,51245.152823
-29.563809,200,51294.730458
-30.782894,200,51343.852431
-25.525955,200,51401.657408
-26.111414,200,51449.744249
-28.890299,200,51497.986062
-26.355601,200,51655.089804
-26.553683,200,51704.475329
-28.629259,200,51753.361032
-28.203116,200,51801.730272
-28.539221,200,51850.795355
-29.309928,200,51899.295844
-30.355848,200,51949.123175
-26.161383,200,52038.848709
-22.443993,200,52088.012074
-30.92942,200,52136.581061
-30.100066,200,52294.886637
-24.003221,200,52343.818909
-22.745152,200,52393.423865
-22.582958,200,52442.294204
-22.809624,200,52490.878691
-23.51274,200,52540.130587
-29.56824,200,52588.149271
-21.429621,200,52635.90531
-20.418851,200,52766.880049
-30.203434,200,52815.891284
-26.148945,200,52970.638877
-23.551919,200,53018.712119
-29.561661,200,53067.270596
-29.770204,200,53116.577889
-30.514712,200,53164.850078
-24.150948,200,53213.078411
-22.23147,200,53262.649113
-25.359115,200,53310.962353
-21.913339,200,53533.705844
-25.169651,200,53582.564189
-29.778643,200,53744.402518
-26.619463,200,53793.248075
-24.839696,200,53842.609947
-26.756392,200,53891.694311
-22.109399,200,53939.928309
-20.715621,200,53988.998751
-30.614297,200,54038.312495
-23.715987,200,54087.024158
-23.778195,200,54155.267439
-28.47102,200,54204.203698
-25.194268,200,54364.110869
-25.958594,200,54413.200341
-24.263297,200,54462.907091
-24.249404,200,54511.979458
-28.389516,200,54560.387091
-29.691086,200,54609.238867
-25.966153,200,54657.630471
-30.484458,200,54706.625578
-29.080761,200,54946.688158
-24.34929,200,54996.984987
-26.87361,200,55153.106377
-29.415934,200,55202.134025
-33.782237,200,55250.285271
-24.235258,200,55298.717436
-29.574237,200,55347.630507
-25.122866,200,55396.454139
-23.690478,200,55445.775577
-23.962641,200,55495.501864
-35.446777,200,55682.168232
-30.114508,200,55731.248999
-27.139052,200,55890.762413
-25.262727,200,55940.317716
-25.517869,200,55988.385974
-23.123044,200,56037.020931
-25.500481,200,56085.094341
-26.393003,200,56134.554597
-28.028686,200,56183.060725
-24.484612,200,56231.763493
-24.751742,200,56280.768534
-21.283484,200,56394.346573
-33.966611,200,56553.808865
-20.562478,200,56601.817488
-26.675111,200,56651.581954
-26.947467,200,56700.985229
-25.466149,200,56749.430857
-20.886734,200,56799.696221
-20.465578,200,56848.068135
-24.090819,200,56897.157922
-19.705171,200,56946.294439
-24.326046,200,57033.523713
-20.884137,200,57199.105449
-29.718944,200,57248.023879
-28.403798,200,57296.64833
-23.565395,200,57345.554263
-20.885371,200,57395.003541
-25.120559,200,57444.177845
-22.893069,200,57492.832341
-28.951405,200,57541.245157
-28.781701,200,57590.80067
-24.771349,200,57650.978827
-33.724924,200,57813.669996
-19.862899,200,57862.858908
-26.221146,200,57910.676027
-18.34147,193,57957.573897
-34.791096,200,58005.56679
-22.814856,200,58054.577312
-26.972774,200,58104.514236
-23.013721,200,58153.50012
-23.412922,200,58201.798299
-22.898459,200,58419.464088
-19.907851,200,58578.464235
-32.401689,200,58628.009929
-23.570986,200,58676.592219
-33.527174,200,58725.145587
-22.079839,200,58774.022359
-30.920959,200,58822.530987
-24.650369,200,58871.251206
-30.812639,200,58920.415912
-23.529529,200,58968.656949
-21.079805,200,59017.345753
-26.256513,200,59276.847384
-22.557355,200,59325.699709
-29.564024,200,59374.977851
-19.477354,200,59422.486696
-22.461369,200,59471.614238
-26.380635,200,59520.783392
-20.754971,200,59569.418917
-27.466656,200,59618.052493
-21.947815,200,59666.737744
-25.238466,200,59715.492712
-21.797943,200,59919.380884
-23.496689,200,59967.718132
-29.283585,200,60016.044165
-32.377697,200,60064.385039
-20.119683,200,60113.160249
-22.764575,200,60161.707151
-22.500705,200,60211.042825
-29.085722,200,60259.912373
-23.301015,200,60309.32898
-25.267501,200,60358.613194
-23.730754,200,60533.619756
-28.031055,200,60581.902446
-21.852428,200,60631.090494
-27.156115,200,60679.858623
-27.351789,200,60728.108264
-23.370451,200,60777.361786
-24.837506,200,60825.821213
-22.78473,200,60874.949313
-21.891151,200,60923.718514
-28.874424,200,60972.124136
-24.124492,200,61176.553162
-30.472317,200,61224.863805
-26.224649,200,61272.797262
-19.831948,200,61321.380047
-27.273078,200,61369.884728
-34.899004,200,61419.317944
-24.301482,200,61467.808466
-22.910023,200,61516.522119
-20.913169,200,61565.901641
-20.69458,200,61616.246187
-22.440552,200,61780.087772
-28.861038,200,61869.310248
-26.321078,200,61918.348524
-19.364674,200,61966.398703
-30.898044,200,62015.826313
-25.755481,200,62064.78456
-25.738124,200,62113.455301
-31.847053,200,62161.867407
-25.976669,200,62211.394933
-27.914965,200,62261.481025
-26.715575,200,62423.780516
-20.612674,200,62654.391813
-25.823111,200,62703.55654
-18.850946,200,62752.252481
-27.698049,200,62801.204702
-28.594022,200,62849.35133
-30.129033,200,62897.263347
-21.718837,200,62946.516029
-31.05076,200,62995.140632
-26.811339,200,63043.74131
-19.295765,196,63205.630628
-23.493267,200,63263.886096
-24.77309,200,63313.042749
-21.921561,200,63361.900182
-25.68694,200,63410.073615
-22.919798,200,63459.325381
-21.370011,200,63507.545095
-24.984256,200,63556.971613
-32.109569,200,63604.887366
-26.244713,200,63653.814322
-29.509837,200,63819.226426
-30.478029,200,63883.362698
-30.695862,200,63931.970497
-21.337624,200,63980.58638
-18.775038,200,64029.963557
-30.204095,200,64078.440829
-26.094175,200,64127.512942
-28.198685,200,64176.536159
-28.830117,200,64223.852212
-24.262673,200,64272.762096
-31.118512,200,64433.681498
-22.088003,200,64482.13761
-28.976422,200,64564.677178
-28.392816,200,64613.998452
-29.752805,200,64662.265669
-28.088459,200,64711.099592
-28.165605,200,64759.364566
-23.011473,200,64806.962239
-19.975076,200,64856.158727
-30.582689,200,64904.896462
-25.758039,200,65064.801832
-31.051613,200,65113.671339
-23.747962,200,65203.799945
-28.856406,200,65252.628286
-16.981222,185,65296.985638
-29.225163,200,65346.090306
-23.352494,200,65394.046013
-28.241129,200,65443.117072
-27.168889,200,65490.731683
-31.064716,200,65540.70918
-31.934088,200,65707.099502
-27.951831,200,65756.007722
-19.723372,200,65897.184976
-20.284833,200,65945.676353
-28.963681,200,65994.380016
-29.865886,200,66042.182971
-23.876303,200,66090.804358
-20.000588,200,66138.52365
-22.952811,200,66187.887205
-28.209163,200,66236.183049
-27.44107,200,66400.579973
-21.251612,200,66449.093857
-25.850057,200,66529.901359
-24.802651,200,66578.438443
-29.35838,200,66627.464157
-18.341885,197,66675.29208
-24.735162,200,66723.475005
-20.296011,200,66772.743122
-22.82156,200,66821.239357
-29.71793,200,66869.369228
-29.683011,200,67034.131024
-27.664934,200,67082.379827
-24.356585,200,67131.444003
-26.227382,200,67185.84822
-19.62644,200,67234.539521
-20.195199,200,67282.667122
-24.650999,200,67331.330125
-31.311403,200,67380.27436
-29.090246,200,67428.54599
-31.234737,200,67477.745613
-30.895782,200,67647.752265
-27.10014,200,67695.673714
-25.714561,200,67743.519612
-27.197399,200,67805.512311
-19.774587,200,67853.527742
