#{"t_start": 1704790728.6886904, "env_id": "edge_follow-v0"}
r,l,t
-30.122577,200,8647.619908
-30.895591,200,8696.156074
-30.509037,200,8745.095785
-35.81762,200,8899.360396
-33.015344,200,8946.934036
-34.502145,200,9039.680238
-31.435441,200,9087.842736
-32.097948,200,9136.863769
-36.900225,200,9185.716053
-32.717283,200,9233.931422
-33.43548,200,9282.33579
-30.268094,200,9331.55083
-31.031673,200,9380.132441
-28.342228,200,9541.001715
-31.700571,200,9589.224916
-35.318162,200,9637.450476
-55.745335,200,9699.941831
-34.156128,200,9748.969411
-32.239584,200,9797.094184
-33.296837,200,9845.661918
-28.328146,200,9894.034914
-30.803726,200,9942.875019
-35.580116,200,9991.949605
-35.015059,200,10152.965795
-33.386146,200,10201.853927
-36.203513,200,10251.08973
-26.840004,200,10369.096233
-34.780894,200,10418.115464
-36.906051,200,10466.509129
-35.741284,200,10514.334677
-37.38587,200,10564.067289
-27.5129,200,10612.800836
-35.059166,200,10661.607869
-31.72192,200,10823.111492
-29.557686,200,10871.986278
-65.862891,200,10920.46841
-31.116864,200,11093.182014
-27.554694,200,11141.641366
-34.581281,200,11190.630477
-33.584131,200,11239.638884
-32.169741,200,11288.480191
-33.764696,200,11336.88272
-34.632358,200,11385.192276
-34.792453,200,11548.235005
-30.566245,200,11597.119381
-30.564724,200,11646.342584
-34.274551,200,11707.114268
-28.531525,200,11755.764838
-32.941508,200,11804.798179
-26.037746,200,11853.986509
-30.154375,200,11903.458427
-32.590407,200,11951.690491
-34.583554,200,11999.671365
-38.650986,200,12165.310405
-35.290936,200,12214.160779
-28.788948,200,12263.060415
-31.218055,200,12311.946546
-30.779277,200,12464.26252
-32.085064,200,12513.303464
-30.15202,200,12561.854335
-27.627858,200,12609.728838
-31.433833,200,12657.72857
-30.716324,200,12705.797788
-26.659563,200,12863.67722
-30.475751,200,12911.754894
-34.571621,200,12960.372951
-30.142787,200,13010.025362
-36.550498,200,13094.393232
-33.277256,200,13142.048202
-25.608134,200,13191.140646
-28.133657,200,13239.822692
-33.095259,200,13289.052326
-32.819219,200,13337.993762
-31.061911,200,13498.813862
-36.511528,200,13547.910876
-30.24079,200,13596.862589
-31.649246,200,13645.830564
-30.993791,200,13785.049753
-32.011359,200,13833.275731
-30.269034,200,13881.742782
-31.343116,200,13931.002777
-35.354521,200,13979.479503
-30.027197,200,14029.667414
-30.360228,200,14198.929329
-31.242144,200,14247.410526
-25.000172,200,14295.918659
-25.527602,200,14344.558897
-33.303096,200,14469.620665
-25.849788,200,14518.07978
-36.14992,200,14566.773101
-28.880331,200,14616.000664
-29.091736,200,14665.064455
-32.377274,200,14714.067178
-31.32214,200,14873.8576
-34.758466,200,14923.02333
-28.299801,200,14971.710532
-31.918414,200,15019.617916
-26.817179,200,15068.501614
-31.558573,200,15210.788922
-35.587487,200,15259.371866
-29.872468,200,15308.679023
-30.156965,200,15358.164288
-31.674277,200,15406.495998
-28.966107,200,15570.920777
-33.168715,200,15619.550333
-31.068201,200,15668.327165
-29.175364,200,15716.771448
-29.876522,200,15765.917381
-26.763147,200,15871.702586
-35.500059,200,15920.415975
-35.629905,200,15969.969794
-27.883247,200,16018.748198
-31.53054,200,16067.459772
-34.872001,200,16226.90537
-31.352276,200,16275.701137
-35.541646,200,16324.317886
-29.790208,200,16371.914542
-30.502259,200,16421.135026
-27.614179,200,16635.627735
-35.414868,200,16684.379185
-35.6394,200,16733.830855
-27.623784,200,16782.522284
-28.740379,200,16831.432717
-26.396712,200,16996.691053
-29.014913,200,17044.559286
-28.225522,200,17093.178868
-29.296733,200,17140.79875
-33.639217,200,17188.930102
-30.741696,200,17264.535326
-29.624311,200,17312.811533
-30.55113,200,17361.938585
-29.974414,200,17410.830468
-28.397792,200,17458.588919
-32.924848,200,17620.077638
-31.215265,200,17669.114993
-26.615102,200,17717.790671
-35.291841,200,17766.227842
-31.387458,200,17813.81065
-33.617358,200,17862.326385
-27.680066,200,18004.00679
-32.447257,200,18052.888063
-30.543806,200,18100.748806
-32.289845,200,18150.294306
-31.312321,200,18308.173077
-25.871886,200,18356.537611
-31.618452,200,18404.915446
-30.335953,200,18452.912571
-32.308691,200,18502.081109
-29.631857,200,18551.018189
-28.203526,200,18699.358755
-27.572335,200,18748.697119
-30.2301,200,18797.525395
-29.922631,200,18846.354611
-29.784346,200,19010.063061
-28.521845,200,19059.112481
-28.307015,200,19108.867151
-28.664992,200,19157.530749
-28.189342,200,19205.625522
-31.897653,200,19254.154321
-35.464071,200,19353.897862
-41.471353,200,19402.317269
-28.975563,200,19451.27068
-33.056037,200,19500.206495
-32.946259,200,19659.774545
-29.345677,200,19709.35064
-31.655053,200,19758.342914
-27.316276,200,19807.734774
-30.385627,200,19856.275078
-29.516205,200,19905.238841
-30.636063,200,20065.719384
-29.63668,200,20114.100182
-29.391877,200,20163.030557
-30.52925,200,20211.265775
-32.025416,200,20370.057171
-27.357848,200,20418.528759
-29.285357,200,20467.235647
-29.313247,200,20515.708536
-25.566443,200,20564.654557
-26.442579,200,20613.114158
-30.149481,200,20813.816429
-27.460991,200,20862.438792
-30.999802,200,20911.436611
-26.93112,200,20961.451182
-26.991442,200,21124.922997
-27.53893,200,21173.761556
-26.939976,200,21221.452711
-32.740494,200,21269.829681
-34.289184,200,21319.288565
-30.939835,200,21367.666174
-30.891303,200,21416.994694
-31.360452,200,21565.721606
-26.316039,200,21614.096491
-27.943146,200,21662.564543
-29.75015,200,21826.146791
-26.788383,200,21874.031533
-30.579947,200,21923.393051
-26.730332,200,21971.861644
-26.179686,200,22020.917823
-28.002654,200,22069.355384
-24.075707,200,22118.897435
-26.327113,200,22276.29047
-30.238338,200,22324.408756
-33.645476,200,22374.112501
-29.447647,200,22534.020717
-27.20434,200,22582.299877
-31.371954,200,22631.582831
-30.756639,200,22680.375951
-28.717702,200,22728.775011
-29.170448,200,22776.818621
-26.197002,200,22825.255695
-56.293528,200,22882.133762
-26.445702,200,22930.580267
-26.087673,200,22978.839552
-26.384509,200,23140.102467
-25.983523,200,23188.955312
-30.916463,200,23236.566519
-33.398959,200,23285.718816
-28.955647,200,23333.622738
-28.290403,200,23382.307106
-32.042233,200,23430.814437
-25.315568,200,23515.182719
-29.039301,200,23564.518672
-26.230409,200,23614.076299
-24.960389,200,23781.559858
-23.523091,200,23830.558456
-30.313808,200,23879.135462
-28.391198,200,23927.207824
-27.531942,200,23975.580867
-25.919697,200,24024.253943
-26.516646,200,24073.363822
-26.817098,200,24122.541794
-29.522545,200,24272.401278
-30.3776,200,24320.95424
-30.383561,200,24486.476501
-30.339746,200,24535.838501
-29.304889,200,24584.863033
-27.94325,200,24633.53038
-28.405817,200,24681.482231
-25.81053,200,24730.507228
-28.901264,200,24779.133679
-26.139268,200,24827.396312
-30.43137,200,25004.602706
-27.373286,200,25053.519322
-25.403039,200,25218.686689
-30.031273,200,25267.053185
-30.334894,200,25315.918523
-29.37495,200,25365.045264
-35.120879,200,25413.335934
-28.614132,200,25462.30488
-28.705741,200,25511.835754
-31.131737,200,25560.513147
-28.199557,200,25646.697512
-28.142814,200,25695.43573
-25.643707,200,25860.023201
-29.591826,200,25908.851063
-27.378687,200,25957.844532
-27.858306,200,26006.032882
-26.407801,200,26054.755965
-32.32327,200,26103.178771
-24.565024,200,26151.840921
-27.931228,200,26200.472303
-29.976129,200,26421.212755
-25.859157,200,26469.653589
-27.153188,200,26628.254064
-34.453694,200,26677.305878
-28.094845,200,26726.067531
-34.885761,200,26776.000221
-31.403425,200,26824.470637
-28.124964,200,26873.493832
-28.444823,200,26922.088027
-30.343875,200,26970.549038
-30.415595,200,27018.901734
-29.819736,200,27132.606113
-28.868205,200,27294.49806
-28.609275,200,27343.614801
-26.840671,200,27393.103886
-27.42823,200,27441.433779
-27.062586,200,27490.23775
-34.902798,200,27539.462633
-29.406277,200,27588.327906
-27.958225,200,27637.104283
-25.255196,200,27686.118504
-27.732531,200,27791.609642
-30.660321,200,27954.182491
-28.449883,200,28003.02901
-29.861271,200,28051.659475
-27.213352,200,28100.325923
-26.407139,200,28149.810403
-32.612133,200,28198.763062
-27.833997,200,28247.712246
-25.595325,200,28296.662592
-26.067114,200,28345.23984
-28.844073,200,28576.652133
-28.078229,200,28742.510208
-26.802698,200,28790.930661
-28.679405,200,28839.002545
-34.211128,200,28888.460184
-26.007534,200,28937.2224
-32.600752,200,28985.707462
-26.968716,200,29034.41714
-25.633576,200,29083.25799
-22.173758,200,29131.389203
-29.869146,200,29341.784838
-26.497513,200,29501.11245
-28.829123,200,29549.134774
-26.44088,200,29597.341008
-28.557766,200,29645.749549
-31.25082,200,29694.382174
-23.553419,200,29742.77466
-31.02912,200,29791.286786
-26.042717,200,29840.233303
-27.057203,200,29888.946498
-29.530232,200,29937.905143
-26.03241,200,30178.765876
-25.684883,200,30227.813316
-31.510979,200,30276.600037
-26.366109,200,30325.633066
-31.476359,200,30374.355183
-30.913499,200,30424.080363
-27.424554,200,30473.210631
-32.695973,200,30522.714849
-28.074805,200,30570.940001
-27.506958,200,30620.319295
-23.821003,200,30966.104533
-26.160343,200,31015.42962
-29.393745,200,31063.810692
-26.859772,200,31112.496757
-23.7737,200,31162.129181
-28.617231,200,31211.630831
-29.535683,200,31259.990625
-29.385564,200,31309.354465
-24.242013,200,31359.446889
-33.030842,200,31407.17426
-22.249241,200,31651.054708
-31.924648,200,31700.326485
-29.692347,200,31748.252494
-23.786529,200,31795.7826
-22.304848,200,31844.736256
-27.580556,200,31894.12974
-26.810517,200,31943.730581
-25.025199,200,31992.335177
-24.639845,200,32040.569442
-26.181123,200,32088.952597
-33.88778,200,32287.194738
-26.645641,200,32336.069885
-25.291478,200,32384.792872
-27.83283,200,32433.242754
-30.882363,200,32482.659249
-29.291181,200,32532.014506
-26.251344,200,32581.242191
-25.044801,200,32629.855655
-28.873024,200,32678.250971
-27.228962,200,32726.588063
-26.958222,200,32889.809819
-31.362239,200,32948.887692
-27.588841,200,32998.170685
-26.585221,200,33046.774619
-28.481773,200,33095.774984
-22.136325,200,33144.38088
-28.201157,200,33192.433618
-30.612743,200,33240.805791
-24.357038,200,33289.352287
-23.889922,200,33336.961527
-23.848153,200,33501.474304
-28.263003,200,33554.326764
-25.807765,200,33602.238854
-30.530138,200,33651.213563
-30.985087,200,33699.475852
-29.037562,200,33748.419986
-24.842379,200,33796.559437
-27.617877,200,33845.022202
-34.192169,200,33893.784369
-23.320421,200,33942.292406
-27.361967,200,34107.302674
-30.61539,200,34167.362397
-25.849818,200,34216.271848
-26.558965,200,34265.419435
-26.055061,200,34314.806612
-28.602385,200,34365.755274
-26.783661,200,34415.33209
-26.693106,200,34463.23598
-30.813929,200,34512.0936
-30.132728,200,34561.981051
-23.360216,200,34725.261368
-29.307806,200,34918.746448
-26.001999,200,34968.422369
-23.65767,200,35016.979484
-27.943258,200,35065.571297
-31.462284,200,35114.639039
-28.582319,200,35163.952135
-24.811617,200,35212.960453
-28.065438,200,35261.602654
-25.905968,200,35310.791402
-25.172149,200,35476.433089
-28.600581,200,35525.686898
-25.295703,200,35609.216212
-25.899553,200,35658.029837
-26.210362,200,35706.364823
-25.513421,200,35755.701298
-25.611857,200,35804.39101
-24.933384,200,35853.949353
-30.941052,200,35903.390378
-26.191099,200,35952.397197
-27.068868,200,36116.672377
-26.903181,200,36165.36665
-27.258418,200,36405.270735
-31.651119,200,36454.109912
-28.967349,200,36502.948127
-27.300922,200,36551.755368
-27.640723,200,36600.829425
-28.405102,200,36649.344542
-28.678617,200,36697.874653
-25.800605,200,36746.477766
-29.770372,200,36909.561006
-23.713016,200,36957.359299
-28.577371,200,37035.948659
-25.254725,200,37086.097993
-26.55708,200,37134.688668
-24.210264,200,37184.028932
-22.042281,200,37233.962034
-29.018599,200,37283.46683
-23.393735,200,37331.873933
-22.804117,200,37380.656404
-25.823824,200,37547.229647
-25.525671,200,37595.545802
-29.650678,200,37675.902249
-24.913931,200,37724.48879
-32.457906,200,37772.896166
-28.091512,200,37820.155101
-29.03165,200,37869.209775
-22.078787,200,37917.434436
-29.626699,200,37966.496972
-23.354178,200,38014.830565
-26.469178,200,38178.695907
-28.598969,200,38227.401957
-25.484113,200,38354.74814
-19.852245,200,38403.103676
-28.996225,200,38451.482594
-31.030747,200,38500.190491
-25.973072,200,38549.135847
-22.781957,200,38597.275106
-29.618545,200,38646.68819
-31.018204,200,38695.463103
-24.470962,200,38856.563524
-28.787962,200,38905.560162
-27.655731,200,38954.132297
-21.93101,200,39138.241025
-28.649886,200,39186.935143
-25.226671,200,39234.854409
-28.053913,200,39284.212504
-29.015265,200,39332.951261
-22.899658,200,39381.765906
-25.284008,200,39430.537351
-30.68888,200,39591.122667
-23.683263,200,39640.161751
-28.327839,200,39688.771237
-25.178337,200,39865.280416
-27.835099,200,39914.444017
-31.377654,200,39963.900959
-27.192427,200,40012.200601
-25.440664,200,40060.501942
-30.983743,200,40108.897125
-28.826163,200,40157.244326
-24.316616,200,40318.489206
-30.91522,200,40367.194733
-30.17841,200,40416.215471
-31.531283,200,40490.160624
-32.709414,200,40539.118565
-31.668938,200,40587.990574
-24.440083,200,40636.591606
-30.79951,200,40684.674802
-24.803247,200,40733.698434
-30.765759,200,40782.602446
-21.097346,200,40940.346472
-30.158703,200,40990.049688
-27.863777,200,41038.77441
-30.497405,200,41096.108041
-33.061751,200,41144.615687
-29.651023,200,41193.139209
-26.246376,200,41242.098713
-22.460885,200,41291.659346
-26.348792,200,41340.873835
-27.980778,200,41391.452199
-28.788064,200,41556.932899
-23.464639,200,41606.079316
-29.958517,200,41655.206745
-26.08145,200,41704.238512
-28.633553,200,41779.51486
-28.745899,200,41828.432478
-29.425854,200,41877.868867
-24.701854,200,41926.143528
-21.693203,200,41974.634439
-26.750883,200,42023.444651
-26.379937,200,42183.923356
-29.150872,200,42232.714746
-24.205264,200,42282.180185
-28.648825,200,42330.823125
-32.756004,200,42395.488657
-28.814151,200,42443.79786
-22.855974,200,42493.486499
-30.098645,200,42542.402477
-26.37816,200,42591.135074
-28.048699,200,42640.180545
-27.219468,200,42801.32614
-26.814666,200,42849.390734
-28.221627,200,42898.717465
-29.126734,200,42947.762805
-31.258909,200,43024.768415
-30.640306,200,43073.382909
-23.318411,200,43122.374944
-29.485043,200,43171.111099
-27.534552,200,43219.9332
-29.25613,200,43269.161581
-26.056764,200,43434.686684
-29.200291,200,43482.78872
-24.404201,200,43531.194622
-23.714171,200,43579.655945
-27.603807,200,43819.98667
-29.081007,200,43868.330557
-28.326711,200,43917.475467
-21.058175,200,43966.657236
-21.230281,200,44014.965377
-28.858409,200,44063.970742
-29.12097,200,44230.726331
-25.177904,200,44279.789882
-25.16777,200,44328.519092
-25.671999,200,44377.422622
-27.142048,200,44426.233287
-22.864846,200,44583.74948
-31.363379,200,44631.908902
-22.348357,200,44680.543777
-24.628225,200,44728.573534
-24.399277,200,44777.657618
-26.486099,200,44933.982024
-28.132751,200,44983.22019
-25.514542,200,45032.122613
-27.699909,200,45080.070984
-26.512206,200,45129.574684
-29.140349,200,45257.790531
-31.291542,200,45306.306932
-25.889851,200,45355.881164
-25.132233,200,45404.415994
-22.022898,200,45453.82251
-24.019043,200,45607.071305
-28.511968,200,45656.126925
-25.324716,200,45705.106704
-37.359154,200,45754.546846
-31.509375,200,45802.954854
-23.113168,200,45908.528913
-27.102062,200,45956.67149
-25.720452,200,46005.477836
-28.659439,200,46054.348063
-29.197492,200,46103.005238
-24.43402,200,46265.297714
-23.052686,200,46313.810791
-32.024255,200,46360.977726
-27.278124,200,46410.106233
-25.544452,200,46458.957371
-21.830078,200,46522.303055
-27.907732,200,46570.690504
-29.906108,200,46618.526731
-31.560757,200,46668.138201
-27.233789,200,46716.922624
-25.066052,200,46879.580492
-24.332145,200,46928.018813
-27.069705,200,46977.397915
-29.453259,200,47025.997815
-29.763032,200,47075.481921
-23.747012,200,47124.382488
-25.990037,200,47288.826995
-30.283078,200,47336.626921
-29.241649,200,47385.661785
-26.728836,200,47433.907919
-26.086927,200,47595.302054
-28.520576,200,47643.506043
-24.188841,200,47692.366493
-29.128843,200,47741.231542
-23.407468,200,47790.027949
-29.80985,200,47839.076668
-23.092837,200,47934.735721
-24.377609,200,47983.570742
-21.688651,200,48032.540875
-27.483699,200,48082.8495
-30.903342,200,48249.949257
-22.7614,200,48298.970568
-29.663287,200,48347.208972
-30.200375,200,48395.56181
-33.712639,200,48444.817822
-30.166245,200,48493.586507
-21.253932,200,48640.702548
-29.097262,200,48689.702507
-31.001097,200,48739.099069
-25.808315,200,48788.118973
-30.901282,200,48953.508339
-29.021328,200,49002.865198
-28.896323,200,49050.979925
-27.2724,200,49099.459689
-23.483266,200,49148.244516
-26.677915,200,49196.201024
-28.54212,200,49419.254838
-26.355468,200,49469.075176
-23.902406,200,49517.922272
-22.85731,200,49566.6297
-23.510458,200,49726.886126
-23.604431,200,49774.957627
-24.449699,200,49823.804848
-25.170546,200,49872.502496
-28.540466,200,49921.32265
-25.513752,200,49969.427198
-28.686,200,50018.439036
-28.481605,200,50165.096748
-24.764514,200,50213.598494
-25.174215,200,50262.191213
-25.571373,200,50430.464452
-24.549758,200,50479.934628
-27.19251,200,50528.293952
-22.20688,200,50577.453141
-28.403751,200,50626.509838
-24.486831,200,50676.461744
-27.555969,200,50725.216816
-33.053241,200,50790.138541
-25.401974,200,50839.033063
-28.513751,200,50887.183952
-29.419755,200,51050.231912
-30.840433,200,51099.142885
-30.341597,200,51147.678009
-27.746655,200,51196.774893
-24.020571,200,51245.4417
-25.394938,200,51294.990001
-21.55094,200,51344.154392
-29.107516,200,51401.854608
-25.784627,200,51449.962036
-32.391431,200,51498.326269
-24.49594,200,51655.292688
-27.111357,200,51704.774781
-25.680363,200,51753.657224
-29.977895,200,51801.990894
-22.393682,200,51851.014496
-30.66799,200,51899.624502
-24.082237,200,51949.328904
-26.387168,200,52039.099291
-24.31937,200,52088.262857
-26.447983,200,52136.766218
-30.403781,200,52295.121546
-28.338317,200,52344.149676
-28.3378,200,52393.769983
-26.786119,200,52442.534548
-25.867353,200,52491.175744
-29.448267,200,52540.34531
-27.889537,200,52588.366683
-28.293829,200,52636.121549
-28.784881,200,52767.073202
-30.492668,200,52816.183241
-28.876446,200,52970.881388
-26.615085,200,53018.994904
-27.106124,200,53067.541436
-21.135816,200,53116.773501
-21.499062,200,53165.237691
-29.742776,200,53213.327413
-29.333265,200,53262.900902
-21.684604,200,53311.261024
-27.837622,200,53533.95002
-26.531422,200,53582.770625
-27.204207,200,53744.669478
-25.322825,200,53793.49066
-28.516954,200,53842.807117
-29.859415,200,53891.955876
-24.911931,200,53940.190784
-31.479933,200,53989.290023
-24.383289,200,54038.545151
-21.474607,200,54087.183207
-26.337277,200,54155.528382
-22.683797,200,54204.441828
-21.366259,200,54364.430049
-28.482645,200,54413.483025
-26.712579,200,54463.189786
-27.072077,200,54512.214759
-30.002002,200,54560.661358
-26.956667,200,54609.426301
-29.902862,200,54657.862512
-23.650055,200,54706.885507
-28.83021,200,54947.260739
-26.115495,200,54997.233811
-26.517089,200,55153.450643
-29.452648,200,55202.361504
-29.774223,200,55250.502974
-21.027574,200,55298.938979
-28.979813,200,55347.844229
-27.0664,200,55396.662873
-29.539915,200,55446.039551
-20.722013,200,55495.777539
-23.344425,200,55682.398346
-29.125812,200,55731.55039
-26.25278,200,55890.978698
-33.97988,200,55940.582744
-29.18224,200,55988.61433
-19.637183,200,56037.280276
-28.310891,200,56085.352361
-29.778997,200,56134.769252
-28.24507,200,56183.353636
-27.49019,200,56232.022516
-20.557779,200,56281.065526
-19.787651,200,56394.627176
-32.496709,200,56554.098893
-31.840787,200,56602.062645
-19.347113,200,56651.837537
-22.66563,200,56701.213242
-25.354859,200,56749.739464
-25.570568,200,56799.969742
-22.616636,200,56848.31657
-31.040002,200,56897.418206
-23.213818,200,56946.580956
-28.021536,200,57033.73294
-19.593749,200,57199.343046
-22.254623,200,57248.295099
-28.697615,200,57296.906792
-23.944917,200,57345.860257
-29.223846,200,57395.273494
-25.77466,200,57444.449056
-21.573957,200,57493.091711
-26.841818,200,57541.470195
-23.101952,200,57591.054743
-24.746504,200,57651.237411
-30.538136,200,57813.943794
-30.404414,200,57863.020512
-27.676433,200,57910.955984
-21.978732,200,57959.512061
-26.684835,200,58007.486388
-29.912833,200,58056.654423
-28.677081,200,58106.530423
-30.456087,200,58155.457032
-30.026676,200,58203.766935
-23.552643,200,58421.443639
-25.382369,200,58580.475926
-29.955215,200,58629.912402
-32.330132,200,58678.556557
-29.757922,200,58727.150816
-21.587184,200,58775.981584
-25.442193,200,58824.351206
-25.537465,200,58873.055173
-21.858722,200,58922.364179
-26.197952,200,58970.628372
-30.218792,200,59019.166594
-30.248583,200,59278.93406
-26.218209,200,59327.711106
-22.069726,200,59376.812343
-19.917707,200,59424.582758
-23.721547,200,59473.745541
-20.83184,200,59522.674324
-29.334533,200,59571.303804
-28.316119,200,59619.810838
-24.876124,200,59668.730319
-23.980135,200,59717.545259
-28.80515,200,59921.289783
-20.142015,200,59969.65625
-29.20323,200,60017.973286
-22.880848,200,60066.635692
-23.885229,200,60115.045606
-24.538508,200,60163.770463
-27.413729,200,60212.885616
-28.478222,200,60261.985381
-21.378788,200,60311.297384
-29.273698,200,60360.544949
-22.898662,200,60535.583525
-30.20333,200,60583.742839
-24.382795,200,60633.207794
-32.035346,200,60681.779025
-24.2199,200,60730.02282
-24.972281,200,60779.359343
-22.56364,200,60827.71472
-30.006173,200,60876.886505
-24.059647,200,60925.567362
-22.298005,200,60974.13858
-18.138209,194,61177.010659
-31.796782,200,61225.358755
-26.061728,200,61273.324745
-28.383143,200,61321.85912
-29.869611,200,61370.423094
-22.876085,200,61419.809611
-24.558014,200,61468.325727
-26.196555,200,61517.009645
-30.922643,200,61566.977751
-19.309916,200,61616.704054
-29.393305,200,61780.575418
-21.740727,200,61869.829357
-29.6347,200,61918.882754
-29.635428,200,61966.905069
-25.227288,200,62016.356265
-22.640515,200,62065.383762
-24.59403,200,62114.019392
-23.752275,200,62162.400007
-21.282547,200,62211.851757
-24.649212,200,62261.950044
-27.374709,200,62424.217124
-26.417787,200,62654.915455
-25.421182,200,62704.133015
-29.127719,200,62752.729223
-25.94982,200,62801.740702
-31.868359,200,62849.857647
-30.083492,200,62897.798007
-21.717063,200,62947.022472
-29.58021,200,62995.710947
-22.737685,200,63044.202975
-38.961314,200,63207.104536
-21.943302,200,63265.533931
-19.448281,200,63314.471951
-32.737525,200,63363.450557
-25.749757,200,63411.647598
-20.747133,200,63460.652309
-26.918033,200,63509.090417
-23.366152,200,63558.524009
-30.433323,200,63606.414689
-31.388547,200,63655.247997
-24.729961,200,63820.695897
-27.040657,200,63884.774527
-42.705363,200,63933.596258
-24.40961,200,63982.300171
-26.621567,200,64031.297204
-26.067826,200,64079.994601
-24.545789,200,64128.978225
-22.566838,200,64177.894269
-31.350748,200,64225.450219
-28.258141,200,64274.218195
-21.800278,200,64435.146168
-24.718736,200,64483.610831
-21.94901,200,64566.192867
-24.413235,200,64615.401606
-25.467839,200,64663.749673
-31.282038,200,64712.582926
-22.833689,200,64760.544623
-27.846867,200,64808.479405
-20.19477,200,64857.475513
-23.713881,200,64906.180738
-27.666108,200,65066.225736
-25.319808,200,65115.111673
-25.364673,200,65205.343859
-27.097463,200,65253.963231
-32.333431,200,65302.058306
-31.18544,200,65350.898668
-24.464568,200,65399.004495
-29.727689,200,65448.235754
-25.695553,200,65496.210147
-22.857479,200,65545.880939
-21.527796,200,65712.044589
-22.738821,200,65761.080233
-29.064843,200,65902.314867
-27.673904,200,65950.919273
-20.301583,200,65999.445606
-27.580829,200,66047.471175
-25.947901,200,66095.671271
-28.308221,200,66143.680022
-24.06839,200,66193.103437
-22.612488,200,66241.236891
-27.273096,200,66405.708391
-18.079012,196,66453.180573
-27.80369,200,66533.998371
-21.799176,200,66582.550747
-18.289167,198,66631.232794
-30.1159,200,66679.750039
-25.814971,200,66727.835908
-26.59164,200,66777.25597
-30.77907,200,66825.505077
-24.52142,200,66873.769057
-22.663094,200,67038.115067
-21.464276,200,67086.642615
-24.893369,200,67135.545819
-29.933933,200,67190.002902
-31.544514,200,67238.967232
-18.850231,198,67286.620903
-29.528015,200,67335.326591
-24.918443,200,67384.180879
-29.007809,200,67432.356944
-30.920889,200,67481.608536
-29.584474,200,67651.72312
-26.454553,200,67699.423045
-26.186896,200,67747.661194
-24.070845,200,67809.550762
-28.992711,200,67857.264462
