#{"t_start": 1704790728.4297466, "env_id": "edge_follow-v0"}
r,l,t
-28.314138,200,22374.371447
-29.012977,200,22534.272457
-28.761446,200,22582.538455
-31.377499,200,22631.933074
-30.161238,200,22680.578014
-27.222282,200,22728.969645
-30.057013,200,22777.013615
-28.209282,200,22825.49345
-27.701775,200,22882.328501
-29.248541,200,22930.765484
-33.334776,200,22979.046042
-28.630007,200,23140.351076
-25.629825,200,23189.121404
-30.083409,200,23236.863446
-29.575069,200,23285.849286
-33.368633,200,23333.873293
-30.028232,200,23382.589226
-28.311882,200,23431.076426
-27.397963,200,23515.473712
-29.649836,200,23564.763273
-31.04692,200,23614.234851
-26.28596,200,23781.764962
-28.411956,200,23830.795714
-25.176129,200,23879.385568
-28.06137,200,23927.419833
-31.062419,200,23975.804973
-31.437987,200,24024.507262
-29.247405,200,24073.613912
-64.773052,200,24122.735001
-24.492722,200,24272.624327
-27.999311,200,24321.141717
-26.207643,200,24486.734491
-26.154919,200,24536.093621
-30.168337,200,24585.11518
-28.039114,200,24633.770206
-26.620491,200,24681.726759
-27.448353,200,24730.697046
-26.278939,200,24779.385932
-26.949285,200,24827.628018
-26.938044,200,25004.817647
-27.248504,200,25053.760631
-26.712044,200,25218.939023
-26.42248,200,25267.287555
-32.072107,200,25316.194788
-20.68516,200,25365.241534
-24.53579,200,25413.55845
-31.117371,200,25462.497804
-25.808988,200,25512.028939
-30.903926,200,25560.757649
-26.349246,200,25646.927972
-25.321077,200,25695.756087
-27.073592,200,25860.265629
-34.015428,200,25909.085457
-33.317314,200,25958.101314
-27.452689,200,26006.281609
-25.270946,200,26055.002265
-30.835178,200,26103.429524
-31.128347,200,26152.041453
-32.467014,200,26200.754147
-25.931137,200,26421.468107
-28.881301,200,26469.844797
-27.720286,200,26628.487755
-34.616104,200,26677.561215
-30.628668,200,26726.326475
-27.22181,200,26776.259165
-29.402372,200,26824.722207
-30.536151,200,26873.717702
-31.261506,200,26922.341689
-31.30926,200,26970.760211
-27.890019,200,27019.075464
-27.234675,200,27132.856707
-21.615765,200,27294.75553
-28.458378,200,27343.748636
-30.173937,200,27393.367316
-27.47936,200,27441.614067
-25.802856,200,27490.457912
-27.688632,200,27539.724313
-29.584853,200,27588.601515
-26.700779,200,27637.277999
-26.21152,200,27686.281521
-29.510839,200,27791.865529
-27.708078,200,27954.449513
-29.558333,200,28003.27603
-25.154281,200,28051.88709
-27.171761,200,28100.563284
-30.422042,200,28150.081175
-30.156105,200,28199.025543
-28.447797,200,28247.981703
-34.18057,200,28296.809857
-25.646944,200,28345.50131
-28.841883,200,28576.921793
-26.787871,200,28742.777166
-29.441207,200,28791.180915
-30.434865,200,28839.233031
-25.715569,200,28888.697295
-27.772235,200,28937.406879
-30.212168,200,28985.936358
-27.264686,200,29034.648926
-28.313461,200,29083.50802
-26.353526,200,29131.590384
-25.230889,200,29342.034824
-30.488611,200,29501.309216
-30.919116,200,29549.308332
-28.996326,200,29597.588513
-26.399705,200,29645.936142
-30.131948,200,29694.635065
-29.010988,200,29742.964715
-25.554063,200,29791.533493
-25.818932,200,29840.502085
-25.904582,200,29889.111019
-24.003209,200,29938.148251
-26.152214,200,30178.935708
-25.510277,200,30228.037614
-26.022712,200,30276.817629
-30.502301,200,30325.83337
-32.737478,200,30374.614459
-29.673374,200,30424.317613
-26.769005,200,30473.406477
-33.17405,200,30522.885729
-24.205129,200,30571.111288
-29.944129,200,30620.561224
-25.60902,200,30966.349715
-29.117709,200,31015.697346
-29.978018,200,31064.068733
-32.241487,200,31112.661447
-24.389666,200,31162.372285
-31.246382,200,31211.796332
-22.665349,200,31260.162541
-26.682205,200,31309.609832
-25.248129,200,31359.700015
-32.994736,200,31407.410303
-28.551939,200,31651.298342
-25.534179,200,31700.52167
-25.837332,200,31748.468175
-26.443034,200,31795.952015
-29.030268,200,31844.920063
-22.036705,200,31894.328733
-28.104978,200,31944.001439
-25.889352,200,31992.60296
-26.382797,200,32040.815882
-25.410778,200,32089.152364
-26.517672,200,32287.447636
-30.413497,200,32336.332559
-23.580024,200,32384.960623
-27.879147,200,32433.488094
-28.144995,200,32482.915799
-24.048227,200,32532.227663
-31.656039,200,32581.469643
-27.328582,200,32630.108902
-25.989133,200,32678.397054
-24.459373,200,32726.800612
-25.803615,200,32890.061519
-23.902172,200,32949.15892
-27.584831,200,32998.430947
-28.761413,200,33046.981319
-30.755894,200,33096.022478
-27.79895,200,33144.615625
-19.773427,200,33192.669066
-27.319812,200,33241.056866
-25.828734,200,33289.608752
-29.848086,200,33337.135049
-28.375433,200,33501.725536
-26.4157,200,33554.572923
-30.918184,200,33602.494985
-31.170874,200,33651.477278
-27.845645,200,33699.656878
-27.513504,200,33748.680491
-26.766841,200,33796.806272
-31.640159,200,33845.253036
-30.410168,200,33894.021852
-28.031595,200,33942.502076
-31.40883,200,34107.499198
-24.885678,200,34167.549366
-31.235378,200,34216.532798
-30.219772,200,34265.657614
-25.208626,200,34315.023497
-29.455026,200,34365.952313
-25.290036,200,34415.596835
-26.953635,200,34463.410033
-25.502961,200,34512.232099
-24.919582,200,34562.204236
-26.694885,200,34725.465659
-32.375695,200,34918.945913
-21.30095,200,34968.620702
-30.779314,200,35017.215048
-32.25111,200,35065.801497
-26.592111,200,35114.890434
-24.129384,200,35164.19805
-32.972691,200,35213.22555
-29.729706,200,35261.855764
-25.481115,200,35311.047966
-30.75907,200,35476.6619
-33.103665,200,35525.927371
-25.447609,200,35609.470032
-28.534911,200,35658.292913
-26.244105,200,35706.619412
-24.158205,200,35755.965517
-30.523514,200,35804.660793
-30.828003,200,35854.145089
-25.33096,200,35903.635195
-24.645028,200,35952.575721
-24.775173,200,36116.926705
-29.71533,200,36165.568481
-27.813198,200,36405.533475
-26.298851,200,36454.320487
-23.001846,200,36503.213511
-27.099558,200,36551.991976
-41.912386,200,36601.085243
-21.675425,200,36649.599518
-29.438857,200,36698.068879
-21.67609,200,36746.732827
-31.174055,200,36909.762259
-29.128184,200,36957.565813
-32.347545,200,37036.133524
-27.248468,200,37086.335148
-30.856507,200,37134.897893
-25.066043,200,37184.293736
-27.149089,200,37234.121688
-29.500999,200,37283.66135
-29.33556,200,37332.126042
-26.622462,200,37380.913424
-26.795457,200,37547.468134
-31.380262,200,37595.80571
-25.502322,200,37676.099315
-26.16966,200,37724.613005
-25.208127,200,37773.108156
-27.902479,200,37820.433969
-23.693958,200,37869.46843
-27.729611,200,37917.639592
-27.598325,200,37966.737918
-32.371645,200,38015.060745
-28.848742,200,38178.952416
-27.20835,200,38227.651495
-29.439605,200,38355.019107
-27.506904,200,38403.363971
-24.363857,200,38451.724351
-28.570625,200,38500.444757
-31.20794,200,38549.318885
-26.828588,200,38597.573121
-25.533829,200,38646.853376
-28.515577,200,38695.67824
-31.01745,200,38856.80229
-27.036475,200,38905.743247
-29.800871,200,38954.340984
-29.843849,200,39138.4892
-23.604705,200,39187.192303
-28.690697,200,39234.966585
-21.424061,200,39284.380925
-30.847982,200,39333.203201
-28.023051,200,39382.021533
-27.679213,200,39430.809669
-28.224618,200,39591.369094
-26.491024,200,39640.41097
-30.921382,200,39689.002191
-29.963575,200,39865.504176
-30.354501,200,39914.690447
-29.235691,200,39964.165449
-24.446914,200,40012.346696
-25.887331,200,40060.709058
-27.899513,200,40109.156171
-25.853344,200,40157.504512
-25.158042,200,40318.761863
-23.897316,200,40367.446702
-27.977139,200,40416.393792
-27.594072,200,40490.398276
-22.396747,200,40539.368346
-21.666326,200,40588.241889
-32.567203,200,40636.876505
-26.06251,200,40684.913497
-27.06128,200,40733.953792
-47.48636,200,40782.862351
-24.042823,200,40940.60453
-33.696254,200,40990.298097
-30.463034,200,41039.012859
-30.004938,200,41096.355977
-24.923039,200,41144.838193
-26.863586,200,41193.395957
-27.598108,200,41242.294115
-27.654949,200,41291.913338
-29.936744,200,41341.095623
-29.322013,200,41391.743849
-29.265133,200,41557.185003
-29.576124,200,41606.325817
-30.047739,200,41655.452007
-24.86885,200,41704.490464
-30.501201,200,41779.759233
-24.485902,200,41828.631824
-27.848599,200,41878.163165
-27.230011,200,41926.397709
-27.903653,200,41974.889362
-30.342212,200,42023.637686
-29.492803,200,42184.193383
-28.649165,200,42232.889802
-23.639055,200,42282.439439
-27.33308,200,42331.002325
-26.018706,200,42395.697325
-25.351772,200,42444.045936
-28.282779,200,42493.741889
-31.205983,200,42542.656613
-23.313516,200,42591.383249
-30.631213,200,42640.425785
-23.886497,200,42801.540532
-29.906198,200,42849.62857
-26.891902,200,42899.001452
-29.066259,200,42948.009233
-28.344193,200,43024.992657
-23.038593,200,43073.566453
-30.568541,200,43122.652779
-28.690822,200,43171.389679
-28.356568,200,43220.18566
-27.843062,200,43269.363671
-29.16412,200,43434.937558
-26.78748,200,43483.013671
-29.29994,200,43531.426385
-30.546755,200,43579.913346
-25.290917,200,43820.2538
-28.534577,200,43868.583462
-28.198995,200,43917.729348
-28.711757,200,43966.841559
-30.254391,200,44015.119141
-32.179735,200,44064.240923
-26.617569,200,44230.91793
-21.967989,200,44279.966582
-23.26854,200,44328.78267
-24.454365,200,44377.661436
-25.712902,200,44426.465417
-23.380255,200,44584.011356
-27.643084,200,44632.163871
-25.891011,200,44680.705513
-23.793268,200,44728.785043
-24.897359,200,44777.913964
-29.536532,200,44934.238228
-25.561689,200,44983.489516
-26.272696,200,45032.363675
-27.94362,200,45080.324135
-26.494578,200,45129.833682
-25.449889,200,45258.018962
-29.211124,200,45306.562914
-26.890884,200,45356.114595
-29.245987,200,45404.616256
-25.374385,200,45454.07809
-23.520453,200,45607.227238
-29.160959,200,45656.247647
-28.360471,200,45705.342085
-26.656109,200,45754.773541
-28.35201,200,45803.163519
-33.321122,200,45908.797508
-25.73779,200,45956.903746
-27.394909,200,46005.728892
-23.457126,200,46054.609762
-24.692667,200,46103.224256
-34.823344,200,46265.515836
-35.32468,200,46313.96628
-28.576127,200,46361.189449
-28.62617,200,46410.352486
-29.392673,200,46459.193539
-27.173954,200,46522.534604
-26.866505,200,46570.870616
-31.434073,200,46618.702258
-28.449576,200,46668.373207
-21.692526,200,46717.169737
-27.326394,200,46879.830823
-23.751679,200,46928.269283
-28.338704,200,46977.603779
-26.21792,200,47026.252613
-29.805905,200,47075.762376
-28.339801,200,47124.531794
-30.995074,200,47289.100755
-30.931281,200,47336.877028
-30.943265,200,47385.837457
-24.762923,200,47434.095607
-25.180584,200,47595.45826
-23.181553,200,47643.765837
-31.264128,200,47692.535609
-21.864051,200,47741.430715
-33.226621,200,47790.238687
-30.746224,200,47839.301691
-29.066466,200,47934.899477
-22.912686,200,47983.803167
-26.075252,200,48032.773986
-26.084535,200,48083.025504
-27.165722,200,48250.2017
-25.232756,200,48299.222991
-24.863106,200,48347.431449
-29.271321,200,48395.816204
-24.478688,200,48445.033884
-32.348496,200,48493.847484
-27.615655,200,48640.856704
-22.417419,200,48689.942075
-34.116201,200,48739.252161
-27.756311,200,48788.337743
-27.811503,200,48953.752257
-22.606729,200,49003.121561
-30.988952,200,49051.207487
-28.348386,200,49099.71602
-27.548247,200,49148.380365
-24.904448,200,49196.447284
-30.129043,200,49419.437905
-23.877551,200,49469.167767
-30.516791,200,49518.14576
-23.583925,200,49566.875224
-31.22329,200,49727.073215
-30.733794,200,49775.266378
-27.529289,200,49824.073486
-24.452515,200,49872.75443
-23.334442,200,49921.532649
-25.220364,200,49969.693697
-26.504299,200,50018.641993
-22.818704,200,50165.317749
-23.489886,200,50213.848745
-31.715841,200,50262.416233
-23.768006,200,50430.637584
-22.460814,200,50480.133227
-24.969999,200,50528.486012
-30.021471,200,50577.644661
-29.329616,200,50626.76533
-22.501289,200,50676.640691
-22.453841,200,50725.459339
-24.609689,200,50790.400629
-29.131019,200,50839.284387
-26.07985,200,50887.45342
-26.333135,200,51050.477072
-26.797223,200,51099.381043
-22.492365,200,51147.889545
-21.228135,200,51196.993633
-22.443607,200,51245.694575
-26.336165,200,51295.238055
-26.729486,200,51344.417683
-29.177004,200,51402.107548
-25.295823,200,51450.186109
-28.570421,200,51498.528128
-25.62133,200,51655.546667
-29.501258,200,51705.033685
-25.57312,200,51753.913546
-24.168077,200,51802.237416
-28.399086,200,51851.26631
-28.915381,200,51899.797653
-28.057184,200,51949.567039
-29.506873,200,52039.310357
-30.627365,200,52088.521801
-29.013789,200,52137.021676
-28.886744,200,52295.375158
-24.833974,200,52344.32942
-29.162486,200,52393.976797
-27.705555,200,52442.731083
-21.43007,200,52491.383388
-23.618019,200,52540.564947
-31.087971,200,52588.609669
-27.021144,200,52636.383525
-25.319864,200,52767.348589
-22.515387,200,52816.45069
-30.208434,200,52971.138829
-26.631033,200,53019.154107
-31.039057,200,53067.784637
-26.737312,200,53117.029418
-30.364724,200,53165.361057
-30.031766,200,53213.518092
-33.156626,200,53263.12164
-27.91528,200,53311.474742
-27.657631,200,53534.205881
-29.875495,200,53583.037231
-24.132375,200,53744.940305
-26.383512,200,53793.749456
-23.013433,200,53843.063764
-30.845462,200,53892.164424
-25.144261,200,53940.428082
-28.017048,200,53989.516152
-25.01173,200,54038.783811
-26.250524,200,54087.437539
-28.833346,200,54155.706501
-26.161983,200,54204.715588
-28.436996,200,54364.559332
-20.567702,200,54413.743806
-29.497595,200,54463.401713
-26.640718,200,54512.464125
-33.045328,200,54560.921612
-30.873662,200,54609.696289
-20.014752,200,54658.097877
-22.135741,200,54707.155756
-27.899254,200,54947.525402
-23.658884,200,54997.465169
-23.860294,200,55153.705425
-28.530681,200,55202.610269
-26.6936,200,55250.704985
-26.719521,200,55299.186432
-23.770052,200,55348.063306
-27.932126,200,55396.888366
-23.156806,200,55446.216692
-27.266427,200,55496.039581
-25.233015,200,55682.656793
-29.06304,200,55731.807573
-25.690551,200,55891.211235
-23.97863,200,55940.838287
-27.865645,200,55988.871507
-25.880477,200,56037.536444
-29.028608,200,56085.609663
-26.535039,200,56135.0162
-35.513103,200,56183.604771
-28.067328,200,56232.239348
-30.869071,200,56281.181584
-27.566196,200,56394.881961
-25.417714,200,56554.245846
-27.551222,200,56602.286803
-24.254515,200,56652.058564
-29.564936,200,56701.46595
-26.289444,200,56750.000948
-26.788188,200,56800.215017
-21.180774,200,56848.590372
-25.914268,200,56897.645606
-24.500494,200,56946.801657
-25.475865,200,57034.028583
-30.885916,200,57199.553474
-26.014787,200,57248.532715
-29.094623,200,57297.161463
-23.867754,200,57346.116326
-30.133179,200,57395.523567
-22.341564,200,57444.692279
-28.356959,200,57493.29763
-21.959275,200,57541.717771
-27.773827,200,57591.309358
-30.836975,200,57651.476722
-24.78276,200,57814.199053
-26.245446,200,57863.267823
-24.326186,200,57911.212196
-26.453662,200,57959.789758
-23.869788,200,58007.738322
-26.087745,200,58056.909324
-21.96897,200,58106.737423
-21.330071,200,58155.683568
-30.948993,200,58204.013826
-25.995449,200,58421.629576
-27.206412,200,58580.699209
-27.248428,200,58630.16098
-28.822977,200,58678.825678
-28.127321,200,58727.405645
-19.744854,200,58776.238514
-26.679964,200,58824.613598
-29.098194,200,58873.242587
-30.688655,200,58922.609208
-27.458818,200,58970.884623
-25.166314,200,59019.376253
-25.260145,200,59279.180966
-27.80169,200,59327.913956
-27.188731,200,59377.063789
-22.941494,200,59424.790829
-29.54438,200,59473.925733
-28.257682,200,59522.838346
-22.684647,200,59571.501743
-27.77964,200,59620.065247
-18.540431,194,59667.456274
-18.503008,192,59714.295954
-20.089445,196,59917.214743
-24.713864,200,59965.550869
-25.783816,200,60014.066816
-22.105936,200,60062.136058
-24.338832,200,60110.897139
-31.036159,200,60159.465042
-31.117952,200,60208.893638
-19.342406,200,60257.572175
-22.960283,200,60307.126947
-27.284462,200,60356.309707
-28.744087,200,60531.312822
-24.419322,200,60579.777967
-25.696344,200,60628.736442
-23.79984,200,60677.601816
-23.198631,200,60725.739439
-23.647787,200,60775.200512
-29.447589,200,60824.018986
-25.850839,200,60872.650916
-24.896992,200,60921.625025
-24.113502,200,60969.908132
-24.687071,200,61174.311303
-21.573788,200,61222.731329
-27.078264,200,61270.72234
-29.291574,200,61319.216081
-22.878827,200,61367.723891
-27.161736,200,61417.159237
-29.465849,200,61465.607969
-27.187822,200,61514.483021
-26.440547,200,61563.378777
-32.012358,200,61614.035027
-26.641977,200,61777.786798
-24.544914,200,61867.075366
-25.824685,200,61916.186196
-25.314628,200,61964.314879
-22.999183,200,62013.692266
-27.907009,200,62062.600127
-29.449793,200,62111.348088
-22.760437,200,62159.716826
-23.402364,200,62209.153777
-19.760949,200,62259.278208
-23.790952,200,62421.505804
-24.350455,200,62652.183491
-21.514817,200,62701.257205
-25.402492,200,62750.120251
-25.048946,200,62799.026372
-43.137838,200,62847.410423
-23.700079,200,62895.179984
-26.258172,200,62944.405205
-24.146587,200,62992.979792
-28.052989,200,63041.568531
-24.242391,200,63204.249521
-26.653748,200,63262.681954
-22.912997,200,63311.830518
-26.169746,200,63360.718325
-23.189011,200,63408.876358
-22.239217,200,63457.958178
-28.618931,200,63506.247939
-23.614126,200,63555.673999
-27.925733,200,63603.625669
-28.524882,200,63652.549583
-25.334461,200,63817.982612
-29.198981,200,63882.225046
-25.862324,200,63930.625083
-28.104475,200,63979.445421
-27.817483,200,64028.808769
-21.356889,200,64077.14514
-25.678003,200,64126.253209
-30.131353,200,64175.359515
-20.260937,200,64222.659156
-22.732914,200,64271.581397
-22.378338,200,64432.457674
-23.125514,200,64481.026296
-30.665862,200,64563.552209
-21.369739,200,64612.618723
-26.254794,200,64661.050977
-28.687815,200,64709.879661
-30.31228,200,64758.237639
-28.022428,200,64805.7564
-29.142879,200,64855.025653
-22.325708,200,64903.67288
-28.926043,200,65063.446506
-28.798827,200,65112.472672
-24.39758,200,65202.680444
-23.05975,200,65251.42751
-25.214358,200,65299.358574
-28.804453,200,65348.408412
-26.759987,200,65396.492924
-25.629257,200,65445.51466
-30.597763,200,65493.356481
-25.372686,200,65543.133147
-25.63518,200,65709.607119
-22.704564,200,65758.409025
-29.574423,200,65899.646429
-21.269409,200,65948.185708
-23.071812,200,65996.859207
-25.397505,200,66044.697709
-21.924754,200,66093.195901
-26.051595,200,66141.07699
-32.990728,200,66190.364681
-27.330815,200,66238.636341
-31.584069,200,66402.930233
-31.632142,200,66451.593103
-22.384476,200,66532.332502
-33.151289,200,66580.933255
-27.982877,200,66630.103755
-27.393101,200,66678.37204
-28.213506,200,66726.597957
-27.573345,200,66776.11765
-25.24826,200,66824.435991
-29.182796,200,66872.388136
-21.904173,200,67037.120348
-21.922765,200,67085.452227
-22.103373,200,67134.35357
-22.122828,200,67188.786063
-23.600167,200,67237.69104
-28.693267,200,67285.945863
-29.144366,200,67334.538498
-23.623007,200,67383.605553
-21.963711,200,67431.673356
-27.654488,200,67480.885675
-28.224231,200,67651.035624
-24.495514,200,67698.873515
-29.812789,200,67746.825537
-19.743785,197,67808.101092
-20.025674,200,67855.827222
