#{"t_start": 1704790728.400457, "env_id": "edge_follow-v0"}
r,l,t
-33.821709,200,14296.178753
-31.029622,200,14344.810585
-24.809441,200,14469.908828
-30.870447,200,14518.383934
-32.044678,200,14567.045706
-31.569111,200,14616.351463
-36.996877,200,14665.242099
-33.251528,200,14714.331846
-28.3346,200,14874.04656
-26.258386,200,14923.255845
-31.432747,200,14971.954942
-22.816489,200,15019.836345
-29.823721,200,15068.726988
-30.696339,200,15211.034808
-30.37883,200,15259.666853
-33.138881,200,15308.865578
-31.805039,200,15358.364162
-28.297626,200,15406.784269
-31.106878,200,15571.182986
-30.296199,200,15619.770935
-29.940783,200,15668.608743
-30.64511,200,15717.05107
-29.365216,200,15766.185537
-28.740182,200,15871.983547
-28.398315,200,15920.60323
-29.518663,200,15970.215297
-30.769405,200,16018.994118
-29.914998,200,16067.749929
-31.955028,200,16227.146789
-31.956208,200,16275.968423
-30.967176,200,16324.577248
-30.308403,200,16372.135467
-28.028115,200,16421.334059
-32.545757,200,16635.903111
-31.125503,200,16684.588796
-27.615905,200,16734.070987
-28.902301,200,16782.789248
-32.018572,200,16831.646441
-35.958837,200,16996.902033
-30.719748,200,17044.767841
-30.71055,200,17093.46093
-31.858648,200,17141.07158
-31.737253,200,17189.211479
-30.542285,200,17264.806803
-30.914686,200,17313.037475
-31.47162,200,17362.149421
-28.690265,200,17411.122716
-28.079353,200,17458.747644
-25.546593,200,17620.28025
-28.421522,200,17669.396251
-29.200645,200,17717.996996
-27.859133,200,17766.42717
-32.067636,200,17814.056829
-32.172121,200,17862.59478
-27.985446,200,18004.15469
-35.551947,200,18053.014891
-32.908721,200,18100.950989
-31.409432,200,18150.568666
-27.972338,200,18308.41287
-31.643724,200,18356.750885
-31.245067,200,18405.185579
-29.504292,200,18453.151051
-29.679943,200,18502.246272
-32.209366,200,18551.265313
-33.053627,200,18699.629326
-34.00467,200,18748.966319
-29.612163,200,18797.730844
-28.219479,200,18846.638203
-30.053612,200,19010.330926
-31.610209,200,19059.384438
-29.68384,200,19109.123343
-26.093648,200,19157.81696
-30.185475,200,19205.913386
-28.748167,200,19254.442622
-30.583486,200,19354.192476
-26.093758,200,19402.561409
-29.792472,200,19451.523185
-29.35192,200,19500.463432
-33.904678,200,19660.036836
-32.22407,200,19709.554633
-28.162981,200,19758.54118
-28.439694,200,19808.014329
-27.503935,200,19856.50869
-30.943322,200,19905.518679
-30.695461,200,20065.840313
-28.057404,200,20114.322983
-27.989231,200,20163.257176
-29.346121,200,20211.483507
-32.799738,200,20370.190613
-29.924579,200,20418.680336
-27.349945,200,20467.530441
-26.166716,200,20515.979844
-29.520529,200,20564.929254
-30.350542,200,20613.31162
-28.027292,200,20814.058511
-29.731288,200,20862.642623
-26.777815,200,20911.715839
-33.848651,200,20961.680008
-29.960774,200,21125.142956
-29.115992,200,21174.041914
-30.651943,200,21221.667721
-29.188895,200,21270.110693
-30.297845,200,21319.471463
-27.292044,200,21367.95303
-28.824098,200,21417.227482
-30.004611,200,21565.971204
-30.901435,200,21614.307023
-31.279736,200,21662.785592
-26.806395,200,21826.343872
-28.010645,200,21874.322632
-28.813507,200,21923.620217
-30.362144,200,21972.130672
-31.500446,200,22021.150919
-31.705533,200,22069.575068
-26.34146,200,22119.079394
-28.237696,200,22276.543061
-31.340048,200,22324.595578
-31.047232,200,22374.398894
-31.391299,200,22534.291274
-33.926355,200,22582.564493
-26.79795,200,22631.787907
-26.289939,200,22680.733903
-28.787274,200,22728.962217
-24.833999,200,22777.019137
-31.476936,200,22825.483035
-30.145302,200,22882.296573
-58.855269,200,22930.755354
-28.293918,200,22979.068914
-30.483366,200,23140.391255
-34.765785,200,23189.143365
-33.180386,200,23236.833035
-27.84467,200,23285.873471
-26.561023,200,23333.818244
-34.965534,200,23382.527979
-30.34144,200,23431.125803
-30.417784,200,23515.43013
-28.040952,200,23564.795988
-47.048194,200,23614.264266
-32.109769,200,23781.774273
-31.053725,200,23830.819206
-26.296875,200,23879.413064
-33.731255,200,23927.386764
-27.741517,200,23975.83129
-30.135938,200,24024.481312
-26.832683,200,24073.584064
-27.989983,200,24122.762122
-33.254177,200,24272.58734
-26.556847,200,24321.126587
-29.070961,200,24486.766279
-33.107496,200,24536.056259
-26.832257,200,24585.120038
-26.525028,200,24633.730303
-31.49083,200,24681.74326
-27.621533,200,24730.695827
-27.81269,200,24779.411949
-30.516868,200,24827.631183
-28.513797,200,25004.788817
-23.822461,200,25053.753711
-25.431333,200,25218.951702
-27.524735,200,25267.305271
-30.697013,200,25316.099604
-31.332619,200,25365.268896
-28.113776,200,25413.589528
-28.499111,200,25462.507023
-27.764047,200,25512.03964
-31.228033,200,25560.747419
-24.139047,200,25646.88805
-31.465144,200,25695.701032
-22.182978,200,25860.245049
-25.32559,200,25909.11047
-30.225204,200,25958.089568
-26.294886,200,26006.361045
-28.627777,200,26055.022768
-30.549846,200,26103.448128
-33.62581,200,26152.067899
-29.769844,200,26200.74145
-26.047962,200,26421.430198
-29.72362,200,26469.860871
-27.062014,200,26628.523308
-25.075677,200,26677.565369
-30.583099,200,26726.357324
-26.768406,200,26776.249547
-27.962229,200,26824.697352
-31.868064,200,26873.736463
-26.90386,200,26922.370979
-28.802056,200,26970.782921
-23.601972,200,27019.084102
-29.956823,200,27132.823124
-30.23749,200,27294.729786
-25.747145,200,27343.73991
-28.23042,200,27393.345966
-27.383945,200,27441.643357
-29.023906,200,27490.516067
-29.785038,200,27539.758889
-25.460506,200,27588.626655
-24.62265,200,27637.296367
-21.258161,200,27686.298851
-27.214665,200,27791.824033
-33.323956,200,27954.451261
-30.01158,200,28003.239741
-28.321262,200,28051.864711
-27.223548,200,28100.589488
-26.781213,200,28150.047074
-29.226714,200,28198.986659
-29.360523,200,28247.949525
-27.213236,200,28296.795401
-27.998455,200,28345.594451
-24.02002,200,28576.931041
-26.187793,200,28742.732191
-26.515253,200,28791.134585
-27.884041,200,28839.286949
-29.736478,200,28888.685517
-27.356945,200,28937.400766
-32.559571,200,28985.959768
-26.192716,200,29034.682091
-28.539756,200,29083.535565
-27.918561,200,29131.617316
-24.898335,200,29342.034943
-25.58901,200,29501.336222
-30.007643,200,29549.268384
-25.069064,200,29597.609903
-25.043235,200,29645.945122
-63.611372,200,29694.605774
-24.539868,200,29742.922972
-26.778722,200,29791.564633
-26.846307,200,29840.536385
-24.465843,200,29889.107255
-27.409905,200,29938.174859
-28.118755,200,30178.947659
-28.825053,200,30228.043515
-24.845809,200,30276.810807
-27.046315,200,30325.851104
-26.633179,200,30374.622879
-26.407839,200,30424.336766
-24.816355,200,30473.410933
-25.949652,200,30522.847757
-23.214985,200,30571.092307
-26.12596,200,30620.583523
-33.331439,200,30966.353973
-25.315498,200,31015.654993
-28.993159,200,31064.091465
-27.356264,200,31112.654705
-20.655886,200,31162.390478
-27.09557,200,31211.79226
-29.933351,200,31260.193998
-29.827334,200,31309.646819
-28.188243,200,31359.723124
-28.24478,200,31407.432862
-27.20146,200,31651.30227
-29.770642,200,31700.545519
-31.045086,200,31748.45512
-26.001387,200,31795.946784
-24.911593,200,31844.931226
-26.688303,200,31894.335794
-27.240135,200,31943.923213
-27.279744,200,31992.554121
-29.146334,200,32040.796854
-27.374621,200,32089.146941
-23.610504,200,32287.472775
-23.735481,200,32336.282867
-30.435294,200,32384.976212
-28.119835,200,32433.522288
-27.963916,200,32482.947493
-24.832547,200,32532.227051
-26.851307,200,32581.434543
-24.658381,200,32630.135051
-27.981637,200,32678.382039
-26.679126,200,32726.818434
-30.855693,200,32890.07817
-29.522684,200,32949.159238
-26.639572,200,32998.458919
-29.644634,200,33046.954771
-28.368505,200,33096.041139
-28.010161,200,33144.627166
-25.979546,200,33192.708643
-34.493195,200,33241.054653
-25.480739,200,33289.637108
-30.585299,200,33337.154883
-24.49163,200,33501.731117
-27.854631,200,33554.588436
-27.09614,200,33602.516734
-32.045518,200,33651.495322
-25.5279,200,33699.659183
-29.621456,200,33748.647089
-29.452147,200,33796.830307
-31.70435,200,33845.278733
-31.061365,200,33893.983395
-29.33745,200,33942.479422
-30.877705,200,34107.506774
-26.915078,200,34167.523002
-29.286702,200,34216.473869
-26.695817,200,34265.657943
-26.038704,200,34315.040759
-22.825918,200,34365.948501
-28.673031,200,34415.602921
-26.504062,200,34463.360369
-29.696617,200,34512.267454
-28.774003,200,34562.178293
-34.06203,200,34725.471438
-27.127636,200,34918.971224
-28.309835,200,34968.608793
-28.472826,200,35017.263023
-28.007091,200,35065.810975
-25.526887,200,35114.882077
-27.674665,200,35164.211127
-25.825331,200,35213.235137
-27.351473,200,35261.883625
-25.783924,200,35310.987247
-24.131387,200,35476.675913
-32.802899,200,35525.958265
-28.565537,200,35609.503231
-25.314629,200,35658.307512
-27.622258,200,35706.618542
-29.54461,200,35755.985611
-27.472774,200,35804.679048
-26.497249,200,35854.191063
-27.168969,200,35903.606412
-24.799171,200,35952.545143
-27.348539,200,36116.868944
-24.801002,200,36165.595917
-27.809661,200,36405.502967
-23.094645,200,36454.292237
-25.805199,200,36503.227926
-29.405545,200,36552.017406
-26.518322,200,36601.098671
-27.665262,200,36649.58695
-22.927931,200,36698.066776
-26.54289,200,36746.676762
-31.792905,200,36909.771663
-27.564678,200,36957.607002
-28.916648,200,37036.154932
-26.248571,200,37086.344419
-30.341434,200,37134.897753
-32.0241,200,37184.300969
-24.339085,200,37234.093503
-30.923857,200,37283.641874
-23.647982,200,37332.136418
-25.648346,200,37380.946286
-29.21892,200,37547.44022
-29.027073,200,37595.842036
-28.94354,200,37676.133513
-26.672494,200,37724.690894
-26.435031,200,37773.096175
-26.302379,200,37820.466592
-20.680094,200,37869.490938
-24.311951,200,37917.636949
-27.97348,200,37966.699178
-25.302686,200,38015.044133
-24.386086,200,38178.981863
-26.985431,200,38227.674849
-29.962144,200,38354.982086
-28.290504,200,38403.404881
-25.448445,200,38451.747243
-29.782457,200,38500.426984
-22.580141,200,38549.337611
-32.5148,200,38597.468217
-26.612201,200,38646.869336
-31.060023,200,38695.697276
-29.717384,200,38856.838413
-29.933598,200,38905.756701
-22.572421,200,38954.319099
-29.968625,200,39138.518219
-27.877814,200,39187.216772
-29.784506,200,39235.002218
-24.183573,200,39284.380743
-25.262589,200,39333.197732
-28.599486,200,39382.025135
-29.673625,200,39430.834881
-23.791803,200,39591.295043
-28.562168,200,39640.342355
-26.060743,200,39689.001396
-27.823808,200,39865.471681
-30.621664,200,39914.742781
-30.57602,200,39964.183628
-31.839152,200,40012.391826
-28.117881,200,40060.762956
-31.851535,200,40109.182169
-30.520034,200,40157.524872
-29.383351,200,40318.775773
-26.477656,200,40367.466886
-24.126518,200,40416.403893
-31.2692,200,40490.3662
-25.566934,200,40539.385489
-33.871962,200,40588.272057
-28.183315,200,40636.796263
-30.77511,200,40684.898744
-27.819366,200,40733.917092
-22.7871,200,40782.858941
-32.368086,200,40940.610297
-23.626139,200,40990.282694
-26.17553,200,41039.058662
-30.116273,200,41096.380543
-31.014342,200,41144.839095
-25.800143,200,41193.414635
-26.711284,200,41242.29408
-22.561224,200,41291.925745
-31.189674,200,41341.130588
-32.157681,200,41391.779043
-22.346666,200,41557.171007
-31.020056,200,41606.342189
-29.957899,200,41655.478957
-22.720876,200,41704.467137
-37.00032,200,41779.779222
-32.695238,200,41828.658929
-25.303744,200,41878.169777
-27.318403,200,41926.346109
-24.499953,200,41974.929751
-25.698087,200,42023.654937
-23.141084,200,42184.148756
-30.395569,200,42232.869159
-30.228037,200,42282.475018
-26.037265,200,42330.99786
-29.828884,200,42395.691523
-22.157354,200,42444.03622
-28.70241,200,42493.765485
-24.29351,200,42542.678503
-29.917514,200,42591.353618
-24.364777,200,42640.394964
-28.75372,200,42801.514944
-32.515602,200,42849.588002
-27.738027,200,42898.984155
-25.511555,200,42948.030773
-31.071033,200,43024.983999
-23.077375,200,43073.592863
-31.288285,200,43122.644427
-27.070581,200,43171.329296
-23.478146,200,43220.175563
-22.591441,200,43269.389842
-30.044723,200,43434.958497
-25.390082,200,43482.966426
-29.740424,200,43531.381088
-29.96315,200,43579.931683
-28.472661,200,43820.270785
-22.087107,200,43868.553559
-21.475319,200,43917.767539
-22.531418,200,43966.853526
-22.692945,200,44015.099018
-27.597389,200,44064.20147
-27.213238,200,44230.940064
-26.257996,200,44279.995872
-28.743654,200,44328.830793
-29.040151,200,44377.677045
-29.535528,200,44426.47106
-23.722419,200,44584.033073
-23.808349,200,44632.164782
-28.379655,200,44680.728804
-27.97097,200,44728.779196
-24.41668,200,44777.899001
-30.963469,200,44934.268812
-27.869812,200,44983.505088
-28.892982,200,45032.366783
-21.671877,200,45080.279809
-30.271857,200,45129.86269
-31.289519,200,45258.043091
-25.101163,200,45306.558969
-31.897224,200,45356.10627
-30.324462,200,45404.643762
-28.338622,200,45454.045953
-26.190811,200,45607.253971
-29.657526,200,45656.262815
-31.358828,200,45705.329756
-28.121585,200,45754.778984
-27.38931,200,45803.184147
-26.346347,200,45908.714912
-22.268592,200,45956.937834
-23.765536,200,46005.719861
-24.381215,200,46054.607514
-25.735843,200,46103.218465
-22.786278,200,46265.541288
-21.949115,200,46313.945136
-26.07325,200,46361.21566
-22.567668,200,46410.258533
-28.541792,200,46459.239396
-28.682084,200,46522.595166
-25.668119,200,46570.894924
-21.387069,200,46618.701752
-22.482609,200,46668.40353
-23.921391,200,46717.178123
-27.459488,200,46879.867178
-30.032968,200,46928.234807
-29.684957,200,46977.614832
-29.615382,200,47026.259966
-30.68253,200,47075.777131
-31.393818,200,47124.525586
-22.555559,200,47289.052202
-25.565107,200,47336.904678
-29.954555,200,47385.817182
-27.334531,200,47434.095067
-26.437362,200,47595.490723
-27.890453,200,47643.737756
-47.644431,200,47692.55075
-30.540892,200,47741.431863
-27.83006,200,47790.189101
-24.539121,200,47839.329216
-21.834663,200,47934.923533
-23.209826,200,47983.867202
-25.943114,200,48032.786577
-23.845314,200,48083.038732
-25.220626,200,48250.165458
-29.19083,200,48299.248927
-28.77528,200,48347.4496
-25.335972,200,48395.83466
-25.51506,200,48445.057022
-29.492924,200,48493.749782
-24.881436,200,48640.882678
-23.033257,200,48689.958379
-26.423131,200,48739.227036
-30.165236,200,48788.310131
-24.588992,200,48953.707221
-22.285107,200,49003.119179
-25.295575,200,49051.258701
-27.346409,200,49099.68387
-29.597973,200,49148.366725
-26.543207,200,49196.457135
-26.479495,200,49419.444476
-28.840339,200,49469.162478
-24.07518,200,49518.082799
-26.782992,200,49566.844234
-28.454636,200,49727.023218
-22.913732,200,49775.223227
-28.10708,200,49824.091993
-31.351991,200,49872.760522
-28.17976,200,49921.559577
-23.881156,200,49969.656398
-22.133409,200,50018.646108
-25.971146,200,50165.353586
-32.18404,200,50213.879071
-27.265521,200,50262.397426
-29.504189,200,50430.662794
-22.344563,200,50480.14456
-27.362089,200,50528.494949
-26.315786,200,50577.671535
-30.033858,200,50626.775465
-29.072411,200,50676.647178
-30.112504,200,50725.44221
-28.233874,200,50790.417775
-22.058423,200,50839.234872
-25.158296,200,50887.424614
-24.31025,200,51050.414716
-28.240825,200,51099.347879
-25.780485,200,51148.016901
-25.404137,200,51197.007359
-27.096522,200,51245.684782
-25.619695,200,51295.286741
-26.408789,200,51344.328239
-22.267022,200,51402.059931
-27.943885,200,51450.195116
-25.942315,200,51498.521651
-25.109452,200,51655.576192
-31.681462,200,51705.069121
-23.279639,200,51753.926541
-24.798913,200,51802.263021
-28.810486,200,51851.293895
-27.795624,200,51899.804071
-31.912089,200,51949.625848
-27.939122,200,52039.322917
-30.867386,200,52088.52519
-24.519265,200,52137.030761
-29.64339,200,52295.343369
-27.824326,200,52344.356491
-23.581052,200,52393.952983
-32.612414,200,52442.755041
-26.491266,200,52491.368445
-27.441283,200,52540.591156
-25.084143,200,52588.58365
-32.258838,200,52636.308472
-31.746558,200,52767.297523
-25.355342,200,52816.475306
-27.319848,200,52971.158427
-30.243891,200,53019.178206
-28.67881,200,53067.814138
-27.475358,200,53117.04112
-31.981956,200,53165.329298
-24.863037,200,53213.527179
-23.951909,200,53263.076631
-28.289517,200,53311.440109
-30.085236,200,53534.236369
-26.73948,200,53583.026977
-24.95741,200,53744.898037
-25.440734,200,53793.72789
-23.492836,200,53843.080004
-29.93244,200,53892.224804
-33.116849,200,53940.386051
-31.010994,200,53989.485991
-27.75372,200,54038.763836
-26.38321,200,54087.455203
-27.854366,200,54155.722535
-32.762841,200,54204.61975
-30.052764,200,54364.563053
-24.291856,200,54413.693627
-27.390114,200,54463.498061
-22.297366,200,54512.498745
-21.581255,200,54560.945249
-23.790361,200,54609.719434
-23.597509,200,54658.073572
-26.737153,200,54707.13599
-36.708363,200,54947.554692
-29.959018,200,54997.41498
-24.03626,200,55153.55766
-23.783342,200,55202.578075
-24.516439,200,55250.734194
-20.845158,200,55299.21179
-21.937582,200,55348.100312
-29.75145,200,55396.892121
-25.762911,200,55446.210305
-26.781342,200,55496.019407
-25.092252,200,55682.633963
-25.97821,200,55731.789638
-30.817156,200,55891.251093
-25.739834,200,55940.868243
-24.661771,200,55988.851176
-24.896424,200,56037.527112
-20.981087,200,56085.594803
-27.423828,200,56135.034034
-29.555721,200,56183.628086
-23.003667,200,56232.215075
-21.899316,200,56281.277573
-28.055654,200,56394.846159
-28.745235,200,56554.240509
-23.493292,200,56602.301539
-26.538782,200,56652.054993
-28.079526,200,56701.474821
-28.330293,200,56750.02647
-29.776697,200,56800.179519
-21.78283,200,56848.618756
-23.160613,200,56897.623843
-26.038375,200,56946.811014
-25.804309,200,57034.025815
-26.560829,200,57199.565802
-32.644909,200,57248.593056
-22.815772,200,57297.103642
-27.067454,200,57346.137113
-25.989032,200,57395.509137
-28.991658,200,57444.727702
-22.077744,200,57493.307086
-23.988281,200,57541.72777
-19.532635,200,57591.347208
-30.971412,200,57651.498368
-22.178918,200,57814.22731
-18.477632,198,57862.956667
-22.855515,200,57910.68224
-18.5986,198,57958.876921
-26.087,200,58006.815618
-25.28469,200,58055.846712
-24.143348,200,58105.774307
-25.847572,200,58154.712521
-29.492956,200,58203.010946
-27.714138,200,58420.694841
-23.523178,200,58579.721337
-28.854319,200,58629.225804
-23.247361,200,58677.859282
-20.831384,200,58726.440981
-22.085247,200,58775.272799
-25.007173,200,58823.723902
-26.221015,200,58872.385637
-24.449294,200,58921.687735
-28.867903,200,58969.945272
-23.64656,200,59018.419028
-29.142396,200,59278.154927
-31.556399,200,59327.052267
-24.608647,200,59376.192835
-29.2985,200,59423.781869
-31.638381,200,59472.867889
-26.649575,200,59521.991431
-21.108626,200,59570.591337
-22.140744,200,59619.181166
-27.024568,200,59667.942462
-20.954611,200,59716.765591
-26.997046,200,59920.600717
-37.253023,200,59969.058116
-27.540113,200,60017.167104
-22.013733,200,60065.732638
-23.244803,200,60114.41988
-28.272046,200,60163.029374
-24.245101,200,60212.077016
-22.905003,200,60261.109937
-28.438936,200,60310.455961
-21.015393,200,60359.916416
-21.586342,200,60534.836215
-27.305005,200,60582.994721
-20.909844,200,60632.383067
-26.925636,200,60681.006978
-28.9605,200,60729.290174
-22.565177,200,60778.656409
-26.049512,200,60826.94523
-25.755698,200,60876.180408
-31.537741,200,60924.935245
-22.648396,200,60973.399099
-23.982098,200,61177.791862
-25.323775,200,61226.109219
-22.057214,200,61274.087568
-26.588937,200,61322.573166
-30.864412,200,61371.108715
-23.626287,200,61420.632236
-25.509856,200,61469.014859
-27.692068,200,61517.795891
-19.217086,198,61567.256581
-27.159791,200,61616.984723
-20.317229,200,61780.868169
-32.881656,200,61870.05
-25.12583,200,61919.046827
-25.262567,200,61967.131418
-27.52914,200,62016.519438
-27.133816,200,62065.662244
-26.909301,200,62114.29395
-27.042189,200,62162.687
-25.520934,200,62212.080043
-31.801647,200,62262.212938
-25.566752,200,62424.458545
-30.004326,200,62655.152163
-22.285952,200,62704.269113
-31.922809,200,62752.972009
-20.875397,200,62802.005248
-27.308914,200,62850.051062
-21.873927,200,62898.003805
-25.785666,200,62947.27908
-29.685887,200,62995.921624
-30.264377,200,63044.498881
-24.857896,200,63207.340621
-34.004703,200,63265.82394
-24.210366,200,63314.760086
-19.099933,200,63363.631253
-28.886394,200,63411.868558
-28.389285,200,63460.913388
-23.941061,200,63509.206305
-24.384675,200,63558.763074
-24.467763,200,63606.670033
-21.081583,200,63655.49841
-27.62226,200,63820.92224
-20.139435,200,63885.013177
-26.236802,200,63933.803603
-29.706457,200,63982.432758
-28.522383,200,64031.571888
-21.24703,200,64080.277569
-25.861667,200,64129.266801
-18.748351,200,64178.192627
-26.900255,200,64225.683084
-20.270442,200,64274.417812
-21.928787,200,64435.374904
-24.707186,200,64483.836444
-24.012253,200,64566.479275
-23.369696,200,64615.676703
-28.906701,200,64663.998885
-21.424103,200,64712.871314
-23.180051,200,64760.843029
-31.827835,200,64808.673807
-26.881394,200,64857.672238
-30.086191,200,64906.363627
-17.507918,189,65063.691782
-22.112686,200,65112.774677
-20.158319,200,65202.93893
-18.270264,195,65250.528534
-20.895327,200,65298.370818
-32.331335,200,65347.50828
-24.15111,200,65395.420705
-31.693284,200,65444.590214
-27.073217,200,65492.222924
-27.997234,200,65542.272548
-24.065149,200,65708.719074
-22.085029,200,65757.377325
-24.593902,200,65898.604756
-23.446033,200,65947.283139
-31.222834,200,65995.861525
-27.160832,200,66043.768296
-22.222822,200,66092.249839
-19.87638,200,66140.099653
-28.366504,200,66189.392321
-24.667975,200,66237.640405
-21.543614,200,66402.234995
-25.269803,200,66450.570523
-28.831761,200,66531.379559
-24.966975,200,66579.925045
-28.512007,200,66628.935834
-24.711773,200,66677.410716
-21.277662,200,66725.667155
-26.496811,200,66775.128384
-29.561239,200,66823.547785
-21.332699,200,66871.398934
-24.961613,200,67036.239494
-22.443566,200,67084.468155
-28.547844,200,67133.566817
-21.704885,200,67187.876483
-23.637119,200,67236.567049
-19.862418,200,67284.978995
-28.870081,200,67333.551945
-36.775311,200,67382.504929
-31.846016,200,67430.758412
-24.012854,200,67479.8987
-23.93357,200,67650.085806
-22.021618,200,67697.83188
-30.081837,200,67745.773212
-26.220902,200,67807.866756
-21.006366,200,67855.639629
